run_index,run_name,poisson,stage,sim_time,imposed_displacement,actual_displacement,volume,volume_ratio
0,baseline,0.28,drag,0.31,0.0648536,0.0262058,0.718219,0.9236
0,baseline,0.28,drag,0.32,0.0669456,0.0285944,0.719386,0.925102
0,baseline,0.28,drag,0.33,0.0690377,0.0205957,0.719864,0.925717
0,baseline,0.28,drag,0.34,0.0711297,0.0123902,0.721033,0.927219
0,baseline,0.28,drag,0.35,0.0732218,0.00702738,0.722538,0.929155
0,baseline,0.28,drag,0.36,0.0753138,0.0175503,0.723411,0.930277
0,baseline,0.28,drag,0.37,0.0774059,0.0323953,0.724358,0.931495
0,baseline,0.28,drag,0.38,0.0794979,0.0411311,0.724694,0.931928
0,baseline,0.28,drag,0.39,0.08159,0.0450298,0.72506,0.932398
0,baseline,0.28,drag,0.4,0.083682,0.0532741,0.727171,0.935113
0,baseline,0.28,drag,0.41,0.0857741,0.061874,0.729512,0.938123
0,baseline,0.28,drag,0.42,0.0878661,0.0701662,0.73089,0.939895
0,baseline,0.28,drag,0.43,0.0899582,0.0732003,0.730124,0.938911
0,baseline,0.28,drag,0.44,0.0920502,0.0746109,0.72926,0.937799
0,baseline,0.28,drag,0.45,0.0941423,0.0634948,0.729602,0.938239
0,baseline,0.28,drag,0.46,0.0962343,0.0483587,0.72893,0.937375
0,baseline,0.28,drag,0.47,0.0983264,0.0369355,0.726829,0.934674
0,baseline,0.28,drag,0.48,0.100418,0.0291088,0.726688,0.934492
0,baseline,0.28,drag,0.49,0.10251,0.0223587,0.724735,0.93198
0,baseline,0.28,drag,0.5,0.104603,0.0306738,0.722498,0.929103
0,baseline,0.28,drag,0.51,0.106695,0.0358836,0.721541,0.927873
0,baseline,0.28,drag,0.52,0.108787,0.0546866,0.721325,0.927595
0,baseline,0.28,drag,0.53,0.110879,0.074132,0.722112,0.928607
0,baseline,0.28,drag,0.54,0.112971,0.0719739,0.722832,0.929533
0,baseline,0.28,drag,0.55,0.115063,0.0835955,0.723888,0.930891
0,baseline,0.28,drag,0.56,0.117155,0.0873451,0.724667,0.931892
0,baseline,0.28,drag,0.57,0.119247,0.0875184,0.725971,0.933569
0,baseline,0.28,drag,0.58,0.121339,0.0827618,0.724961,0.932271
0,baseline,0.28,drag,0.59,0.123431,0.0781916,0.72563,0.933131
0,baseline,0.28,drag,0.6,0.125523,0.0759514,0.724107,0.931173
0,baseline,0.28,drag,0.61,0.127615,0.0675508,0.72437,0.931511
0,baseline,0.28,drag,0.62,0.129707,0.0605688,0.723862,0.930858
0,baseline,0.28,drag,0.63,0.131799,0.0614562,0.725101,0.932451
0,baseline,0.28,drag,0.64,0.133891,0.0752186,0.726755,0.934578
0,baseline,0.28,drag,0.65,0.135983,0.0913685,0.728684,0.937059
0,baseline,0.28,drag,0.66,0.138075,0.108781,0.7304,0.939265
0,baseline,0.28,drag,0.67,0.140167,0.109654,0.730654,0.939592
0,baseline,0.28,drag,0.68,0.142259,0.101741,0.730353,0.939204
0,baseline,0.28,drag,0.69,0.144351,0.0950935,0.728905,0.937342
0,baseline,0.28,drag,0.7,0.146444,0.0892463,0.728913,0.937353
0,baseline,0.28,drag,0.71,0.148536,0.08266,0.728402,0.936696
0,baseline,0.28,drag,0.72,0.150628,0.0855182,0.72768,0.935768
0,baseline,0.28,drag,0.73,0.15272,0.0956666,0.726771,0.934598
0,baseline,0.28,drag,0.74,0.154812,0.107656,0.726846,0.934695
0,baseline,0.28,drag,0.75,0.156904,0.116767,0.728687,0.937063
0,baseline,0.28,drag,0.76,0.158996,0.119644,0.729441,0.938031
0,baseline,0.28,drag,0.77,0.161088,0.113401,0.729097,0.937589
0,baseline,0.28,drag,0.78,0.16318,0.118291,0.729231,0.937762
0,baseline,0.28,drag,0.79,0.165272,0.112656,0.728766,0.937163
0,baseline,0.28,drag,0.8,0.167364,0.104313,0.728288,0.93655
0,baseline,0.28,drag,0.81,0.169456,0.104701,0.728854,0.937277
0,baseline,0.28,drag,0.82,0.171548,0.103392,0.729422,0.938007
0,baseline,0.28,drag,0.83,0.17364,0.115076,0.730246,0.939067
0,baseline,0.28,drag,0.84,0.175732,0.123369,0.730015,0.93877
0,baseline,0.28,drag,0.85,0.177824,0.125309,0.729695,0.938359
0,baseline,0.28,drag,0.86,0.179916,0.12548,0.728147,0.936367
0,baseline,0.28,drag,0.87,0.182008,0.118537,0.727123,0.935051
0,baseline,0.28,drag,0.88,0.1841,0.113556,0.72746,0.935485
0,baseline,0.28,drag,0.89,0.186192,0.119579,0.728001,0.93618
0,baseline,0.28,drag,0.9,0.188285,0.125648,0.730086,0.938861
0,baseline,0.28,drag,0.91,0.190377,0.121722,0.730211,0.939022
0,baseline,0.28,drag,0.92,0.192469,0.117991,0.730096,0.938874
0,baseline,0.28,drag,0.93,0.194561,0.120593,0.730392,0.939254
0,baseline,0.28,drag,0.94,0.196653,0.125853,0.731367,0.940509
0,baseline,0.28,drag,0.95,0.198745,0.139996,0.730435,0.93931
0,baseline,0.28,drag,0.96,0.200837,0.136427,0.729172,0.937687
0,baseline,0.28,drag,0.97,0.202929,0.134336,0.729424,0.938011
0,baseline,0.28,drag,0.98,0.205021,0.138987,0.728469,0.936781
0,baseline,0.28,drag,0.99,0.207113,0.138903,0.728375,0.936661
0,baseline,0.28,drag,1,0.209205,0.132635,0.729553,0.938176
0,baseline,0.28,drag,1.01,0.211297,0.135218,0.730233,0.93905
0,baseline,0.28,drag,1.02,0.213389,0.135957,0.730896,0.939903
0,baseline,0.28,drag,1.03,0.215481,0.128955,0.730378,0.939237
0,baseline,0.28,drag,1.04,0.217573,0.128283,0.731558,0.940754
0,baseline,0.28,drag,1.05,0.219665,0.130894,0.733065,0.942692
0,baseline,0.28,drag,1.06,0.221757,0.132183,0.733498,0.94325
0,baseline,0.28,drag,1.07,0.223849,0.142133,0.733851,0.943703
0,baseline,0.28,drag,1.08,0.225941,0.159491,0.732762,0.942303
0,baseline,0.28,drag,1.09,0.228033,0.155722,0.732232,0.941621
0,baseline,0.28,drag,1.1,0.230126,0.157696,0.731513,0.940696
0,baseline,0.28,drag,1.11,0.232218,0.155514,0.730815,0.939798
0,baseline,0.28,drag,1.12,0.23431,0.15521,0.729717,0.938387
0,baseline,0.28,drag,1.13,0.236402,0.165209,0.729662,0.938316
0,baseline,0.28,drag,1.14,0.238494,0.163271,0.730744,0.939707
0,baseline,0.28,drag,1.15,0.240586,0.165755,0.730535,0.939438
0,baseline,0.28,drag,1.16,0.242678,0.164413,0.729968,0.93871
0,baseline,0.28,drag,1.17,0.24477,0.163942,0.730867,0.939865
0,baseline,0.28,drag,1.18,0.246862,0.170757,0.731851,0.941131
0,baseline,0.28,drag,1.19,0.248954,0.16105,0.732257,0.941653
0,baseline,0.28,drag,1.2,0.251046,0.161984,0.733415,0.943142
0,baseline,0.28,drag,1.21,0.253138,0.153812,0.734645,0.944724
0,baseline,0.28,drag,1.22,0.25523,0.156333,0.734152,0.94409
0,baseline,0.28,drag,1.23,0.257322,0.165801,0.735077,0.94528
0,baseline,0.28,drag,1.24,0.259414,0.169602,0.735666,0.946037
0,baseline,0.28,drag,1.25,0.261506,0.179437,0.735504,0.945829
0,baseline,0.28,drag,1.26,0.263598,0.182407,0.733982,0.943871
0,baseline,0.28,drag,1.27,0.26569,0.179532,0.73305,0.942673
0,baseline,0.28,drag,1.28,0.267782,0.185509,0.732669,0.942183
0,baseline,0.28,drag,1.29,0.269874,0.177277,0.732453,0.941906
0,baseline,0.28,drag,1.3,0.271967,0.18082,0.731884,0.941174
0,baseline,0.28,drag,1.31,0.274059,0.181244,0.732992,0.942598
0,baseline,0.28,drag,1.32,0.276151,0.174425,0.733394,0.943116
0,baseline,0.28,drag,1.33,0.278243,0.177458,0.733297,0.942991
0,baseline,0.28,drag,1.34,0.280335,0.185572,0.733644,0.943437
0,baseline,0.28,drag,1.35,0.282427,0.18964,0.733953,0.943834
0,baseline,0.28,drag,1.36,0.284519,0.195133,0.734199,0.94415
0,baseline,0.28,drag,1.37,0.286611,0.187127,0.734812,0.944939
0,baseline,0.28,drag,1.38,0.288703,0.197237,0.733359,0.94307
0,baseline,0.28,drag,1.39,0.290795,0.196781,0.733265,0.94295
0,baseline,0.28,drag,1.4,0.292887,0.190492,0.733599,0.943379
0,baseline,0.28,drag,1.41,0.294979,0.192056,0.733916,0.943786
0,baseline,0.28,drag,1.42,0.297071,0.190371,0.735157,0.945383
0,baseline,0.28,drag,1.43,0.299163,0.196448,0.735348,0.945628
0,baseline,0.28,drag,1.44,0.301255,0.204722,0.733762,0.943589
0,baseline,0.28,drag,1.45,0.303347,0.20536,0.73373,0.943547
0,baseline,0.28,drag,1.46,0.305439,0.208661,0.735432,0.945737
0,baseline,0.28,drag,1.47,0.307531,0.202452,0.73665,0.947302
0,baseline,0.28,drag,1.48,0.309623,0.199215,0.737257,0.948084
0,baseline,0.28,drag,1.49,0.311715,0.198588,0.737457,0.94834
0,baseline,0.28,drag,1.5,0.313808,0.202278,0.737197,0.948006
0,baseline,0.28,drag,1.51,0.3159,0.197877,0.736532,0.947151
0,baseline,0.28,drag,1.52,0.317992,0.200635,0.736091,0.946583
0,baseline,0.28,drag,1.53,0.320084,0.206745,0.735314,0.945585
0,baseline,0.28,drag,1.54,0.322176,0.21097,0.734968,0.94514
0,baseline,0.28,drag,1.55,0.324268,0.206287,0.73552,0.94585
0,baseline,0.28,drag,1.56,0.32636,0.206821,0.73547,0.945786
0,baseline,0.28,drag,1.57,0.328452,0.207872,0.735779,0.946182
0,baseline,0.28,drag,1.58,0.330544,0.2179,0.736564,0.947192
0,baseline,0.28,drag,1.59,0.332636,0.215244,0.736968,0.947712
0,baseline,0.28,drag,1.6,0.334728,0.215987,0.735836,0.946255
0,baseline,0.28,drag,1.61,0.33682,0.209608,0.735268,0.945525
0,baseline,0.28,drag,1.62,0.338912,0.209132,0.735089,0.945295
0,baseline,0.28,drag,1.63,0.341004,0.210093,0.736694,0.947359
0,baseline,0.28,drag,1.64,0.343096,0.217136,0.737707,0.948661
0,baseline,0.28,drag,1.65,0.345188,0.224114,0.738477,0.949652
0,baseline,0.28,drag,1.66,0.34728,0.219768,0.739528,0.951004
0,baseline,0.28,drag,1.67,0.349372,0.213,0.741014,0.952915
0,baseline,0.28,drag,1.68,0.351464,0.214196,0.740591,0.95237
0,baseline,0.28,drag,1.69,0.353556,0.218318,0.741108,0.953035
0,baseline,0.28,drag,1.7,0.355649,0.215433,0.740952,0.952835
0,baseline,0.28,drag,1.71,0.357741,0.217981,0.739715,0.951244
0,baseline,0.28,drag,1.72,0.359833,0.222379,0.738973,0.95029
0,baseline,0.28,drag,1.73,0.361925,0.221782,0.737555,0.948466
0,baseline,0.28,drag,1.74,0.364017,0.22065,0.737096,0.947875
0,baseline,0.28,drag,1.75,0.366109,0.228123,0.73699,0.94774
0,baseline,0.28,drag,1.76,0.368201,0.224323,0.736893,0.947615
0,baseline,0.28,drag,1.77,0.370293,0.228965,0.737241,0.948063
0,baseline,0.28,drag,1.78,0.372385,0.236155,0.73871,0.949951
0,baseline,0.28,drag,1.79,0.374477,0.235868,0.740279,0.951969
0,baseline,0.28,drag,1.8,0.376569,0.229801,0.741193,0.953144
0,baseline,0.28,drag,1.81,0.378661,0.235234,0.740579,0.952355
0,baseline,0.28,drag,1.82,0.380753,0.237058,0.739794,0.951345
0,baseline,0.28,drag,1.83,0.382845,0.233454,0.740184,0.951847
0,baseline,0.28,drag,1.84,0.384937,0.236144,0.741712,0.953812
0,baseline,0.28,drag,1.85,0.387029,0.233106,0.740673,0.952476
0,baseline,0.28,drag,1.86,0.389121,0.234395,0.739596,0.951091
0,baseline,0.28,drag,1.87,0.391213,0.240669,0.739384,0.950818
0,baseline,0.28,drag,1.88,0.393305,0.239471,0.739155,0.950523
0,baseline,0.28,drag,1.89,0.395397,0.239496,0.73954,0.951019
0,baseline,0.28,drag,1.9,0.39749,0.238859,0.740664,0.952465
0,baseline,0.28,drag,1.91,0.399582,0.235581,0.740229,0.951905
0,baseline,0.28,drag,1.92,0.401674,0.240048,0.741029,0.952933
0,baseline,0.28,drag,1.93,0.403766,0.24549,0.740263,0.951949
0,baseline,0.28,drag,1.94,0.405858,0.241845,0.739421,0.950866
0,baseline,0.28,drag,1.95,0.40795,0.241869,0.738876,0.950165
0,baseline,0.28,drag,1.96,0.410042,0.24629,0.740568,0.952341
0,baseline,0.28,drag,1.97,0.412134,0.246756,0.741073,0.95299
0,baseline,0.28,drag,1.98,0.414226,0.251226,0.740038,0.95166
0,baseline,0.28,drag,1.99,0.416318,0.248521,0.740101,0.95174
0,baseline,0.28,drag,2,0.41841,0.246779,0.738922,0.950224
0,baseline,0.28,drag,2.01,0.420502,0.252885,0.739005,0.950331
0,baseline,0.28,drag,2.02,0.422594,0.248952,0.739914,0.9515
0,baseline,0.28,drag,2.03,0.424686,0.251624,0.741337,0.95333
0,baseline,0.28,drag,2.04,0.426778,0.250805,0.742219,0.954464
0,baseline,0.28,drag,2.05,0.42887,0.256321,0.742218,0.954463
0,baseline,0.28,drag,2.06,0.430962,0.254797,0.741467,0.953496
0,baseline,0.28,drag,2.07,0.433054,0.248846,0.740137,0.951787
0,baseline,0.28,drag,2.08,0.435146,0.247406,0.74045,0.95219
0,baseline,0.28,drag,2.09,0.437238,0.250751,0.740893,0.952758
0,baseline,0.28,drag,2.1,0.439331,0.252925,0.740808,0.95265
0,baseline,0.28,drag,2.11,0.441423,0.258407,0.741174,0.95312
0,baseline,0.28,drag,2.12,0.443515,0.260311,0.742675,0.955051
0,baseline,0.28,drag,2.13,0.445607,0.258514,0.742385,0.954677
0,baseline,0.28,drag,2.14,0.447699,0.25048,0.741698,0.953794
0,baseline,0.28,drag,2.15,0.449791,0.244637,0.743342,0.955909
0,baseline,0.28,drag,2.16,0.451883,0.259686,0.743357,0.955928
0,baseline,0.28,drag,2.17,0.453975,0.265757,0.743599,0.956239
0,baseline,0.28,drag,2.18,0.456067,0.267503,0.744201,0.957013
0,baseline,0.28,drag,2.19,0.458159,0.263944,0.744323,0.95717
0,baseline,0.28,drag,2.2,0.460251,0.263447,0.74366,0.956317
0,baseline,0.28,drag,2.21,0.462343,0.264611,0.744206,0.957019
0,baseline,0.28,drag,2.22,0.464435,0.265319,0.744743,0.95771
0,baseline,0.28,drag,2.23,0.466527,0.262024,0.74525,0.958362
0,baseline,0.28,drag,2.24,0.468619,0.260347,0.746784,0.960335
0,baseline,0.28,drag,2.25,0.470711,0.262652,0.746556,0.960041
0,baseline,0.28,drag,2.26,0.472803,0.264976,0.745863,0.95915
0,baseline,0.28,drag,2.27,0.474895,0.270443,0.745257,0.958371
0,baseline,0.28,drag,2.28,0.476987,0.269222,0.74455,0.957462
0,baseline,0.28,drag,2.29,0.479079,0.272707,0.744336,0.957186
0,baseline,0.28,drag,2.3,0.481172,0.263179,0.744386,0.957251
0,baseline,0.28,drag,2.31,0.483264,0.257198,0.744664,0.957608
0,baseline,0.28,drag,2.32,0.485356,0.263252,0.744827,0.957818
0,baseline,0.28,drag,2.33,0.487448,0.269065,0.744849,0.957846
0,baseline,0.28,drag,2.34,0.48954,0.268391,0.744226,0.957044
0,baseline,0.28,drag,2.35,0.491632,0.261808,0.744337,0.957188
0,baseline,0.28,drag,2.36,0.493724,0.264801,0.744528,0.957434
0,baseline,0.28,drag,2.37,0.495816,0.267639,0.744094,0.956876
0,baseline,0.28,drag,2.38,0.497908,0.272009,0.744814,0.957802
0,baseline,0.28,drag,2.39,0.5,0.275776,0.745784,0.959048
0,baseline,0.28,hold,0,0.5,0.269135,0.74521,0.95831
0,baseline,0.28,hold,0.01,0.5,0.270801,0.744752,0.957721
0,baseline,0.28,hold,0.02,0.5,0.273267,0.745313,0.958442
0,baseline,0.28,hold,0.03,0.5,0.272121,0.746005,0.959333
0,baseline,0.28,hold,0.04,0.5,0.271298,0.74499,0.958028
0,baseline,0.28,hold,0.05,0.5,0.267121,0.744236,0.957057
0,baseline,0.28,hold,0.06,0.5,0.279436,0.743897,0.956622
0,baseline,0.28,hold,0.07,0.5,0.280797,0.745017,0.958062
0,baseline,0.28,hold,0.08,0.5,0.279117,0.745961,0.959276
0,baseline,0.28,hold,0.09,0.5,0.275988,0.746494,0.959961
0,baseline,0.28,hold,0.1,0.5,0.272208,0.74592,0.959223
0,baseline,0.28,hold,0.11,0.5,0.270278,0.744891,0.9579
0,baseline,0.28,hold,0.12,0.5,0.277964,0.744833,0.957826
0,baseline,0.28,hold,0.13,0.5,0.273965,0.745407,0.958564
0,baseline,0.28,hold,0.14,0.5,0.274439,0.74459,0.957512
0,baseline,0.28,hold,0.15,0.5,0.274381,0.744717,0.957677
0,baseline,0.28,hold,0.16,0.5,0.280659,0.744585,0.957506
0,baseline,0.28,hold,0.17,0.5,0.272668,0.744572,0.95749
0,baseline,0.28,hold,0.18,0.5,0.272138,0.74415,0.956947
0,baseline,0.28,hold,0.19,0.5,0.273716,0.745786,0.959051
0,baseline,0.28,hold,0.2,0.5,0.269795,0.746737,0.960274
0,baseline,0.28,hold,0.21,0.5,0.272746,0.745621,0.958839
0,baseline,0.28,hold,0.22,0.5,0.276335,0.745178,0.958269
0,baseline,0.28,hold,0.23,0.5,0.27381,0.745261,0.958376
0,baseline,0.28,hold,0.24,0.5,0.273687,0.746141,0.959508
0,baseline,0.28,hold,0.25,0.5,0.272544,0.74599,0.959313
0,baseline,0.28,hold,0.26,0.5,0.274642,0.745327,0.958461
0,baseline,0.28,hold,0.27,0.5,0.275259,0.744451,0.957334
0,baseline,0.28,hold,0.28,0.5,0.269995,0.744534,0.957441
0,baseline,0.28,hold,0.29,0.5,0.26974,0.745486,0.958665
0,baseline,0.28,hold,0.3,0.5,0.275834,0.745148,0.958231
0,baseline,0.28,hold,0.31,0.5,0.278595,0.74571,0.958954
0,baseline,0.28,hold,0.32,0.5,0.272421,0.747009,0.960623
0,baseline,0.28,hold,0.33,0.5,0.275576,0.746689,0.960212
0,baseline,0.28,hold,0.34,0.5,0.271937,0.746214,0.959601
0,baseline,0.28,hold,0.35,0.5,0.271504,0.746375,0.959809
0,baseline,0.28,hold,0.36,0.5,0.276608,0.745334,0.958469
0,baseline,0.28,hold,0.37,0.5,0.275705,0.745762,0.959021
0,baseline,0.28,hold,0.38,0.5,0.274224,0.745633,0.958854
0,baseline,0.28,hold,0.39,0.5,0.268137,0.744583,0.957504
0,baseline,0.28,hold,0.4,0.5,0.262961,0.743913,0.956642
0,baseline,0.28,hold,0.41,0.5,0.270507,0.743724,0.956399
0,baseline,0.28,hold,0.42,0.5,0.268928,0.74417,0.956973
0,baseline,0.28,hold,0.43,0.5,0.272596,0.744763,0.957735
0,baseline,0.28,hold,0.44,0.5,0.281304,0.746163,0.959535
0,baseline,0.28,hold,0.45,0.5,0.273023,0.745951,0.959263
0,baseline,0.28,hold,0.46,0.5,0.269058,0.74524,0.958348
0,baseline,0.28,hold,0.47,0.5,0.274942,0.744465,0.957353
0,baseline,0.28,hold,0.48,0.5,0.27441,0.744928,0.957948
0,baseline,0.28,hold,0.49,0.5,0.264077,0.745442,0.958609
0,baseline,0.28,hold,0.5,0.5,0.267825,0.74551,0.958696
0,baseline,0.28,hold,0.51,0.5,0.267899,0.744963,0.957992
0,baseline,0.28,hold,0.52,0.5,0.273188,0.745177,0.958267
0,baseline,0.28,hold,0.53,0.5,0.275885,0.744646,0.957585
0,baseline,0.28,hold,0.54,0.5,0.271055,0.743074,0.955563
0,baseline,0.28,hold,0.55,0.5,0.271745,0.743906,0.956633
0,baseline,0.28,hold,0.56,0.5,0.270249,0.746461,0.959919
0,baseline,0.28,hold,0.57,0.5,0.267948,0.747059,0.960689
0,baseline,0.28,hold,0.58,0.5,0.267897,0.746479,0.959942
0,baseline,0.28,hold,0.59,0.5,0.276724,0.745953,0.959266
0,baseline,0.28,hold,0.6,0.5,0.269835,0.745241,0.95835
0,baseline,0.28,hold,0.61,0.5,0.268478,0.744692,0.957644
0,baseline,0.28,hold,0.62,0.5,0.276944,0.745468,0.958642
0,baseline,0.28,hold,0.63,0.5,0.283223,0.745193,0.958289
0,baseline,0.28,hold,0.64,0.5,0.284623,0.745032,0.958081
0,baseline,0.28,hold,0.65,0.5,0.275848,0.744989,0.958027
0,baseline,0.28,hold,0.66,0.5,0.269135,0.746502,0.959971
0,baseline,0.28,hold,0.67,0.5,0.273513,0.746466,0.959926
0,baseline,0.28,hold,0.68,0.5,0.275365,0.745298,0.958423
0,baseline,0.28,hold,0.69,0.5,0.273862,0.744108,0.956894
0,baseline,0.28,hold,0.7,0.5,0.27269,0.743663,0.956321
0,baseline,0.28,hold,0.71,0.5,0.273167,0.744491,0.957386
0,baseline,0.28,hold,0.72,0.5,0.276935,0.744801,0.957784
0,baseline,0.28,hold,0.73,0.5,0.27596,0.745055,0.958112
0,baseline,0.28,hold,0.74,0.5,0.273873,0.745608,0.958822
0,baseline,0.28,hold,0.75,0.5,0.268181,0.745854,0.959138
0,baseline,0.28,hold,0.76,0.5,0.269835,0.745231,0.958337
0,baseline,0.28,hold,0.77,0.5,0.26996,0.744053,0.956823
0,baseline,0.28,hold,0.78,0.5,0.277523,0.743731,0.956408
0,baseline,0.28,hold,0.79,0.5,0.269367,0.744033,0.956797
0,baseline,0.28,hold,0.8,0.5,0.277548,0.743216,0.955747
0,baseline,0.28,hold,0.81,0.5,0.276042,0.742739,0.955132
0,baseline,0.28,hold,0.82,0.5,0.279877,0.744048,0.956817
0,baseline,0.28,hold,0.83,0.5,0.271199,0.743741,0.956421
0,baseline,0.28,hold,0.84,0.5,0.272418,0.744036,0.956801
0,baseline,0.28,hold,0.85,0.5,0.277265,0.745612,0.958827
0,baseline,0.28,hold,0.86,0.5,0.273548,0.745409,0.958566
0,baseline,0.28,hold,0.87,0.5,0.263651,0.745396,0.958549
0,baseline,0.28,hold,0.88,0.5,0.26581,0.744299,0.957138
0,baseline,0.28,hold,0.89,0.5,0.269932,0.744642,0.95758
0,baseline,0.28,hold,0.9,0.5,0.280404,0.74545,0.958619
0,baseline,0.28,hold,0.91,0.5,0.276988,0.745518,0.958707
0,baseline,0.28,hold,0.92,0.5,0.265714,0.746359,0.959788
0,baseline,0.28,hold,0.93,0.5,0.272428,0.746812,0.96037
0,baseline,0.28,hold,0.94,0.5,0.275971,0.747972,0.961862
0,baseline,0.28,hold,0.95,0.5,0.275289,0.748582,0.962647
0,baseline,0.28,hold,0.96,0.5,0.27185,0.748197,0.962152
0,baseline,0.28,hold,0.97,0.5,0.272556,0.746617,0.96012
0,baseline,0.28,hold,0.98,0.5,0.271791,0.745716,0.958961
0,baseline,0.28,hold,0.99,0.5,0.274017,0.746468,0.959928
0,baseline,0.28,hold,1,0.5,0.275477,0.746428,0.959876
0,baseline,0.28,hold,1.01,0.5,0.277238,0.745018,0.958064
0,baseline,0.28,hold,1.02,0.5,0.276892,0.743616,0.95626
0,baseline,0.28,hold,1.03,0.5,0.268879,0.743434,0.956026
0,baseline,0.28,hold,1.04,0.5,0.272375,0.744692,0.957645
0,baseline,0.28,hold,1.05,0.5,0.272313,0.746139,0.959505
0,baseline,0.28,hold,1.06,0.5,0.264274,0.746343,0.959767
0,baseline,0.28,hold,1.07,0.5,0.268644,0.744867,0.957869
0,baseline,0.28,hold,1.08,0.5,0.28345,0.745068,0.958128
0,baseline,0.28,hold,1.09,0.5,0.274565,0.74661,0.96011
0,baseline,0.28,hold,1.1,0.5,0.262368,0.747323,0.961027
0,baseline,0.28,hold,1.11,0.5,0.268983,0.745807,0.959078
0,baseline,0.28,hold,1.12,0.5,0.274351,0.745773,0.959034
0,baseline,0.28,hold,1.13,0.5,0.266438,0.746475,0.959937
0,baseline,0.28,hold,1.14,0.5,0.271162,0.745781,0.959044
0,baseline,0.28,hold,1.15,0.5,0.276898,0.744244,0.957068
0,baseline,0.28,hold,1.16,0.5,0.273749,0.744528,0.957433
0,baseline,0.28,hold,1.17,0.5,0.269823,0.745076,0.958137
0,baseline,0.28,hold,1.18,0.5,0.270911,0.745024,0.958071
0,baseline,0.28,hold,1.19,0.5,0.276228,0.744723,0.957684
0,baseline,0.28,hold,1.2,0.5,0.272085,0.744475,0.957365
0,baseline,0.28,hold,1.21,0.5,0.266655,0.744038,0.956803
0,baseline,0.28,hold,1.22,0.5,0.270186,0.742396,0.954691
0,baseline,0.28,hold,1.23,0.5,0.274079,0.743184,0.955705
0,baseline,0.28,hold,1.24,0.5,0.273749,0.743382,0.955959
0,baseline,0.28,hold,1.25,0.5,0.277183,0.743452,0.95605
0,baseline,0.28,hold,1.26,0.5,0.271704,0.743653,0.956307
0,baseline,0.28,hold,1.27,0.5,0.271645,0.743537,0.956159
0,baseline,0.28,hold,1.28,0.5,0.275147,0.744973,0.958005
0,baseline,0.28,hold,1.29,0.5,0.274041,0.745432,0.958595
0,baseline,0.28,hold,1.3,0.5,0.274828,0.744646,0.957585
0,baseline,0.28,hold,1.31,0.5,0.278617,0.745537,0.95873
0,baseline,0.28,hold,1.32,0.5,0.279664,0.74577,0.95903
0,baseline,0.28,hold,1.33,0.5,0.275981,0.746332,0.959753
0,baseline,0.28,hold,1.34,0.5,0.278035,0.744719,0.957679
0,baseline,0.28,hold,1.35,0.5,0.27569,0.744537,0.957445
0,baseline,0.28,hold,1.36,0.5,0.273691,0.743957,0.956698
0,baseline,0.28,hold,1.37,0.5,0.27914,0.743841,0.95655
