run_index,material,axis,sim_time,imposed_displacement,actual_displacement,force_total,force_target,vertex_index,fiber_axis
0,isotropic,x,0,0,0,0,0,1328,na
0,isotropic,x,0,0,8.51846e-07,0.828915,0.00319442,1328,na
0,isotropic,x,0.01,0.00155482,2.56577e-06,1512.8,5.8299,1328,na
0,isotropic,x,0.02,0.0031096,0.000139168,2891.25,11.1449,1328,na
0,isotropic,x,0.03,0.00466442,0.000447674,4109.9,15.8501,1328,na
0,isotropic,x,0.04,0.00621924,0.000912206,5188.22,20.021,1328,na
0,isotropic,x,0.05,0.00777406,0.00150764,6156.81,23.7777,1328,na
0,isotropic,x,0.06,0.00932884,0.00219961,7047.24,27.2455,1328,na
0,isotropic,x,0.07,0.0108837,0.00295608,7886.63,30.5264,1328,na
0,isotropic,x,0.08,0.0124385,0.00374841,8696.99,33.6887,1328,na
0,isotropic,x,0.09,0.0139933,0.0045568,9486.08,36.7727,1328,na
0,isotropic,x,0.1,0.0155481,0.00537103,10261.4,39.8015,1328,na
0,isotropic,x,0.11,0.0171029,0.00618489,11022,42.7869,1328,na
0,isotropic,x,0.12,0.0186577,0.00700172,11773,45.7276,1328,na
0,isotropic,x,0.13,0.0202125,0.00782198,12510.1,48.6295,1328,na
0,isotropic,x,0.14,0.0217673,0.00865201,13234,51.4905,1328,na
0,isotropic,x,0.15,0.0233221,0.00949095,13945.6,54.3087,1328,na
0,isotropic,x,0.16,0.024877,0.0103427,14643.5,57.0855,1328,na
0,isotropic,x,0.17,0.0264317,0.011207,15332.1,59.8232,1328,na
0,isotropic,x,0.18,0.0279866,0.0120814,16013.7,62.5223,1328,na
0,isotropic,x,0.19,0.0295414,0.0129666,16684.3,65.1894,1328,na
0,isotropic,x,0.2,0.0310962,0.013863,17347.7,67.8232,1328,na
0,isotropic,x,0.21,0.032651,0.0147696,17999.3,70.4228,1328,na
0,isotropic,x,0.22,0.0342058,0.0156845,18640.8,72.9956,1328,na
0,isotropic,x,0.23,0.0357606,0.0166078,19279,75.54,1328,na
0,isotropic,x,0.24,0.0373154,0.0175391,19911.4,78.0546,1328,na
0,isotropic,x,0.25,0.0388702,0.0184777,20534.5,80.5447,1328,na
0,isotropic,x,0.26,0.040425,0.0194241,21144.5,83.0079,1328,na
0,isotropic,x,0.27,0.0419798,0.0203782,21749.7,85.4448,1328,na
0,isotropic,x,0.28,0.0435346,0.0213374,22345.8,87.861,1328,na
0,isotropic,x,0.29,0.0450895,0.0223038,22941.3,90.2543,1328,na
0,isotropic,x,0.3,0.0466443,0.0232767,23530.6,92.6259,1328,na
0,isotropic,x,0.31,0.0481991,0.0242568,24116.7,94.9744,1328,na
0,isotropic,x,0.32,0.0497539,0.0252426,24697.2,97.303,1328,na
0,isotropic,x,0.33,0.0513087,0.0262363,25265.1,99.6095,1328,na
0,isotropic,x,0.34,0.0528635,0.0272349,25833.8,101.896,1328,na
0,isotropic,x,0.35,0.0544183,0.028239,26393.9,104.163,1328,na
0,isotropic,x,0.36,0.0559731,0.0292466,26951,106.408,1328,na
0,isotropic,x,0.37,0.0575279,0.0302615,27504.9,108.64,1328,na
0,isotropic,x,0.38,0.0590827,0.031282,28049.4,110.851,1328,na
0,isotropic,x,0.39,0.0606376,0.0323064,28588.1,113.043,1328,na
0,isotropic,x,0.4,0.0621924,0.0333356,29123.4,115.222,1328,na
0,isotropic,x,0.41,0.0637471,0.0343706,29655.4,117.39,1328,na
0,isotropic,x,0.42,0.065302,0.03541,30186,119.539,1328,na
0,isotropic,x,0.43,0.0668568,0.0364531,30708,121.672,1328,na
0,isotropic,x,0.44,0.0684116,0.0375014,31225,123.787,1328,na
0,isotropic,x,0.45,0.0699664,0.0385518,31737.7,125.888,1328,na
0,isotropic,x,0.46,0.0715212,0.0396072,32247.1,127.977,1328,na
0,isotropic,x,0.47,0.073076,0.0406661,32754.4,130.059,1328,na
0,isotropic,x,0.48,0.0746308,0.0417286,33253.7,132.129,1328,na
0,isotropic,x,0.49,0.0761856,0.0427942,33758,134.186,1328,na
0,isotropic,x,0.5,0.0777405,0.0438624,34259.6,136.234,1328,na
0,isotropic,x,0.51,0.0792952,0.0449341,34739.6,138.271,1328,na
0,isotropic,x,0.52,0.08085,0.0460089,35234.8,140.297,1328,na
0,isotropic,x,0.53,0.0824049,0.0470866,35717.6,142.312,1328,na
0,isotropic,x,0.54,0.0839597,0.0481674,36207.5,144.321,1328,na
0,isotropic,x,0.55,0.0855145,0.049252,36683.3,146.313,1328,na
0,isotropic,x,0.56,0.0870693,0.0503389,37166.6,148.298,1328,na
0,isotropic,x,0.57,0.0886241,0.0514295,37627.2,150.274,1328,na
0,isotropic,x,0.58,0.0901789,0.052524,38100,152.242,1328,na
0,isotropic,x,0.59,0.0917337,0.0536209,38570.3,154.2,1328,na
0,isotropic,x,0.6,0.0932885,0.0547194,39037.8,156.15,1328,na
0,isotropic,x,0.61,0.0948434,0.05582,39503.7,158.095,1328,na
0,isotropic,x,0.62,0.0963981,0.056924,39962.2,160.033,1328,na
0,isotropic,x,0.63,0.0979529,0.0580299,40417.7,161.962,1328,na
0,isotropic,x,0.64,0.0995078,0.0591386,40865.2,163.883,1328,na
0,isotropic,x,0.65,0.101063,0.0602495,41320.7,165.794,1328,na
0,isotropic,x,0.66,0.102617,0.0613618,41773.9,167.699,1328,na
