run_index,material,axis,sim_time,imposed_displacement,actual_displacement,force_total,force_target,vertex_index,fiber_axis
0,isotropic,x,0,0,0,0,0,1328,na
0,isotropic,x,0,0,0.00200321,585.792,2.25362,1328,na
0,isotropic,x,0.01,0.00155482,0.00389818,1225.84,4.71618,1328,na
0,isotropic,x,0.02,0.0031096,0.0056348,1867.23,7.18652,1328,na
0,isotropic,x,0.03,0.00466442,0.00719322,2454.45,9.45791,1328,na
0,isotropic,x,0.04,0.00621924,0.00857498,2975.29,11.4883,1328,na
0,isotropic,x,0.05,0.00777406,0.00979668,3427.26,13.2751,1328,na
0,isotropic,x,0.06,0.00932884,0.0108834,3816.33,14.833,1328,na
0,isotropic,x,0.07,0.0108837,0.0118632,4149.88,16.1849,1328,na
0,isotropic,x,0.08,0.0124385,0.0127639,4432.53,17.3567,1328,na
0,isotropic,x,0.09,0.0139933,0.0136109,4677.96,18.3745,1328,na
0,isotropic,x,0.1,0.0155481,0.0144262,4877.71,19.2635,1328,na
0,isotropic,x,0.11,0.0171029,0.0152279,5051.48,20.0467,1328,na
0,isotropic,x,0.12,0.0186577,0.0160297,5204.59,20.7442,1328,na
0,isotropic,x,0.13,0.0202125,0.0168422,5339.29,21.3737,1328,na
0,isotropic,x,0.14,0.0217673,0.0176722,5452.4,21.9501,1328,na
0,isotropic,x,0.15,0.0233221,0.0185244,5560.29,22.4857,1328,na
0,isotropic,x,0.16,0.024877,0.019401,5662.31,22.9906,1328,na
0,isotropic,x,0.17,0.0264317,0.0203031,5751.53,23.4728,1328,na
0,isotropic,x,0.18,0.0279866,0.0212303,5837.97,23.9389,1328,na
0,isotropic,x,0.19,0.0295414,0.0221819,5918.25,24.3938,1328,na
0,isotropic,x,0.2,0.0310962,0.0231566,5999.75,24.841,1328,na
0,isotropic,x,0.21,0.032651,0.0241527,6077.78,25.2836,1328,na
0,isotropic,x,0.22,0.0342058,0.0251687,6154.35,25.7234,1328,na
0,isotropic,x,0.23,0.0357606,0.026203,6231.61,26.1619,1328,na
0,isotropic,x,0.24,0.0373154,0.0272539,6306.27,26.6002,1328,na
0,isotropic,x,0.25,0.0388702,0.0283203,6381.99,27.0387,1328,na
0,isotropic,x,0.26,0.040425,0.0294006,6458.12,27.478,1328,na
0,isotropic,x,0.27,0.0419798,0.0304939,6529.21,27.9182,1328,na
0,isotropic,x,0.28,0.0435346,0.0315989,6599.7,28.3594,1328,na
0,isotropic,x,0.29,0.0450895,0.0327148,6664.68,28.8015,1328,na
0,isotropic,x,0.3,0.0466443,0.0338407,6736.63,29.2444,1328,na
0,isotropic,x,0.31,0.0481991,0.0349759,6801.37,29.688,1328,na
0,isotropic,x,0.32,0.0497539,0.0361196,6872.57,30.1321,1328,na
0,isotropic,x,0.33,0.0513087,0.0372713,6941.11,30.5765,1328,na
0,isotropic,x,0.34,0.0528635,0.0384304,7013.23,31.0211,1328,na
0,isotropic,x,0.35,0.0544183,0.0395965,7082.8,31.4658,1328,na
0,isotropic,x,0.36,0.0559731,0.040769,7150.59,31.9105,1328,na
