run_index,run_name,poisson,stage,sim_time,imposed_displacement,actual_displacement,volume,volume_ratio
1,incompressible,0.47,hold,0.61,0.5,0.271069,0.765657,0.984605
1,incompressible,0.47,hold,0.62,0.5,0.270811,0.765643,0.984586
1,incompressible,0.47,hold,0.63,0.5,0.27072,0.765446,0.984333
1,incompressible,0.47,hold,0.64,0.5,0.270998,0.765825,0.984821
1,incompressible,0.47,hold,0.65,0.5,0.270405,0.765683,0.984637
1,incompressible,0.47,hold,0.66,0.5,0.270723,0.765711,0.984674
1,incompressible,0.47,hold,0.67,0.5,0.270918,0.765669,0.98462
1,incompressible,0.47,hold,0.68,0.5,0.270335,0.765973,0.985011
1,incompressible,0.47,hold,0.69,0.5,0.271029,0.765915,0.984936
1,incompressible,0.47,hold,0.7,0.5,0.270063,0.765806,0.984796
1,incompressible,0.47,hold,0.71,0.5,0.271193,0.765628,0.984567
1,incompressible,0.47,hold,0.72,0.5,0.270921,0.765792,0.984777
1,incompressible,0.47,hold,0.73,0.5,0.270062,0.765501,0.984403
1,incompressible,0.47,hold,0.74,0.5,0.270658,0.765664,0.984613
1,incompressible,0.47,hold,0.75,0.5,0.270739,0.765724,0.98469
1,incompressible,0.47,hold,0.76,0.5,0.271198,0.765772,0.984752
1,incompressible,0.47,hold,0.77,0.5,0.269894,0.76588,0.984891
1,incompressible,0.47,hold,0.78,0.5,0.270658,0.765586,0.984513
1,incompressible,0.47,hold,0.79,0.5,0.271214,0.765702,0.984663
1,incompressible,0.47,hold,0.8,0.5,0.270324,0.765727,0.984694
1,incompressible,0.47,hold,0.81,0.5,0.270873,0.765817,0.98481
1,incompressible,0.47,hold,0.82,0.5,0.269935,0.765655,0.984602
1,incompressible,0.47,hold,0.83,0.5,0.270925,0.765688,0.984645
1,incompressible,0.47,hold,0.84,0.5,0.270441,0.765762,0.98474
1,incompressible,0.47,hold,0.85,0.5,0.270356,0.765696,0.984655
1,incompressible,0.47,hold,0.86,0.5,0.270942,0.765699,0.984658
1,incompressible,0.47,hold,0.87,0.5,0.270677,0.765632,0.984573
1,incompressible,0.47,hold,0.88,0.5,0.271034,0.765842,0.984842
1,incompressible,0.47,hold,0.89,0.5,0.271036,0.765797,0.984784
1,incompressible,0.47,hold,0.9,0.5,0.27051,0.765555,0.984473
1,incompressible,0.47,hold,0.91,0.5,0.270923,0.765748,0.984722
1,incompressible,0.47,hold,0.92,0.5,0.270239,0.765704,0.984665
1,incompressible,0.47,hold,0.93,0.5,0.270996,0.765848,0.98485
1,incompressible,0.47,hold,0.94,0.5,0.270315,0.765706,0.984668
1,incompressible,0.47,hold,0.95,0.5,0.270939,0.765442,0.984328
1,incompressible,0.47,hold,0.96,0.5,0.271117,0.765576,0.984501
1,incompressible,0.47,hold,0.97,0.5,0.270857,0.765704,0.984665
1,incompressible,0.47,hold,0.98,0.5,0.270495,0.765622,0.984559
1,incompressible,0.47,hold,0.99,0.5,0.270727,0.76584,0.98484
1,incompressible,0.47,hold,1,0.5,0.270872,0.765755,0.984731
1,incompressible,0.47,hold,1.01,0.5,0.270619,0.765558,0.984477
1,incompressible,0.47,hold,1.02,0.5,0.270914,0.765589,0.984517
1,incompressible,0.47,hold,1.03,0.5,0.270355,0.76565,0.984596
1,incompressible,0.47,hold,1.04,0.5,0.270419,0.76595,0.984981
1,incompressible,0.47,hold,1.05,0.5,0.270688,0.765654,0.9846
1,incompressible,0.47,hold,1.06,0.5,0.270419,0.765584,0.98451
1,incompressible,0.47,hold,1.07,0.5,0.270588,0.765845,0.984846
1,incompressible,0.47,hold,1.08,0.5,0.270859,0.765758,0.984734
1,incompressible,0.47,hold,1.09,0.5,0.270176,0.765528,0.984439
1,incompressible,0.47,hold,1.1,0.5,0.270947,0.765594,0.984523
1,incompressible,0.47,hold,1.11,0.5,0.270424,0.76565,0.984596
1,incompressible,0.47,hold,1.12,0.5,0.270738,0.765752,0.984727
1,incompressible,0.47,hold,1.13,0.5,0.270598,0.765618,0.984554
1,incompressible,0.47,hold,1.14,0.5,0.270126,0.765685,0.984641
1,incompressible,0.47,hold,1.15,0.5,0.271041,0.76569,0.984647
1,incompressible,0.47,hold,1.16,0.5,0.271014,0.765462,0.984353
1,incompressible,0.47,hold,1.17,0.5,0.2702,0.765495,0.984397
1,incompressible,0.47,hold,1.18,0.5,0.270311,0.765723,0.984689
1,incompressible,0.47,hold,1.19,0.5,0.271147,0.765508,0.984413
1,incompressible,0.47,hold,1.2,0.5,0.270782,0.765981,0.985021
1,incompressible,0.47,hold,1.21,0.5,0.270672,0.765692,0.984649
1,incompressible,0.47,hold,1.22,0.5,0.270489,0.765679,0.984633
1,incompressible,0.47,hold,1.23,0.5,0.2706,0.765531,0.984442
1,incompressible,0.47,hold,1.24,0.5,0.270756,0.765531,0.984443
1,incompressible,0.47,hold,1.25,0.5,0.270617,0.765506,0.98441
1,incompressible,0.47,hold,1.26,0.5,0.270753,0.765756,0.984732
1,incompressible,0.47,hold,1.27,0.5,0.270231,0.765898,0.984915
1,incompressible,0.47,hold,1.28,0.5,0.270685,0.765519,0.984427
1,incompressible,0.47,hold,1.29,0.5,0.270483,0.76567,0.984622
1,incompressible,0.47,hold,1.3,0.5,0.271218,0.765762,0.984739
1,incompressible,0.47,hold,1.31,0.5,0.270818,0.765921,0.984943
1,incompressible,0.47,hold,1.32,0.5,0.270549,0.765571,0.984493
1,incompressible,0.47,hold,1.33,0.5,0.270868,0.765735,0.984704
1,incompressible,0.47,hold,1.34,0.5,0.270414,0.765662,0.98461
1,incompressible,0.47,hold,1.35,0.5,0.271008,0.765806,0.984795
1,incompressible,0.47,hold,1.36,0.5,0.270213,0.765584,0.98451
1,incompressible,0.47,hold,1.37,0.5,0.270765,0.76575,0.984723
1,incompressible,0.47,hold,1.38,0.5,0.271213,0.765783,0.984766
1,incompressible,0.47,hold,1.39,0.5,0.270438,0.76564,0.984583
1,incompressible,0.47,hold,1.4,0.5,0.270604,0.765796,0.984783
1,incompressible,0.47,hold,1.41,0.5,0.270468,0.765706,0.984668
1,incompressible,0.47,hold,1.42,0.5,0.270511,0.76577,0.98475
1,incompressible,0.47,hold,1.43,0.5,0.271205,0.765744,0.984716
1,incompressible,0.47,hold,1.44,0.5,0.269876,0.76564,0.984582
1,incompressible,0.47,hold,1.45,0.5,0.271064,0.765864,0.984871
1,incompressible,0.47,hold,1.46,0.5,0.270714,0.765538,0.984452
1,incompressible,0.47,hold,1.47,0.5,0.270702,0.765752,0.984726
1,incompressible,0.47,hold,1.48,0.5,0.27097,0.765791,0.984776
1,incompressible,0.47,hold,1.49,0.5,0.270021,0.765465,0.984357
1,incompressible,0.47,hold,1.5,0.5,0.270743,0.765762,0.984739
1,incompressible,0.47,hold,1.51,0.5,0.271308,0.765423,0.984303
1,incompressible,0.47,hold,1.52,0.5,0.270042,0.76568,0.984634
1,incompressible,0.47,hold,1.53,0.5,0.271016,0.765341,0.984198
1,incompressible,0.47,hold,1.54,0.5,0.270637,0.765769,0.984748
1,incompressible,0.47,hold,1.55,0.5,0.270951,0.765503,0.984406
1,incompressible,0.47,hold,1.56,0.5,0.270815,0.765737,0.984707
1,incompressible,0.47,hold,1.57,0.5,0.270801,0.765619,0.984555
1,incompressible,0.47,hold,1.58,0.5,0.270554,0.765644,0.984588
1,incompressible,0.47,hold,1.59,0.5,0.270291,0.765583,0.984509
1,incompressible,0.47,hold,1.6,0.5,0.271315,0.765637,0.984578
1,incompressible,0.47,hold,1.61,0.5,0.270968,0.765888,0.984902
1,incompressible,0.47,hold,1.62,0.5,0.270343,0.765548,0.984464
1,incompressible,0.47,hold,1.63,0.5,0.270845,0.765959,0.984993
1,incompressible,0.47,hold,1.64,0.5,0.270824,0.765827,0.984823
1,incompressible,0.47,hold,1.65,0.5,0.270891,0.765364,0.984227
1,incompressible,0.47,hold,1.66,0.5,0.27019,0.765772,0.984752
1,incompressible,0.47,hold,1.67,0.5,0.270636,0.765668,0.984618
1,incompressible,0.47,hold,1.68,0.5,0.270608,0.765603,0.984535
1,incompressible,0.47,hold,1.69,0.5,0.270693,0.76561,0.984544
1,incompressible,0.47,hold,1.7,0.5,0.270465,0.765729,0.984697
1,incompressible,0.47,hold,1.71,0.5,0.270932,0.765646,0.98459
1,incompressible,0.47,hold,1.72,0.5,0.270459,0.76557,0.984493
1,incompressible,0.47,hold,1.73,0.5,0.271193,0.76564,0.984582
1,incompressible,0.47,hold,1.74,0.5,0.270268,0.765716,0.98468
1,incompressible,0.47,hold,1.75,0.5,0.270777,0.765604,0.984537
1,incompressible,0.47,hold,1.76,0.5,0.270638,0.765671,0.984622
1,incompressible,0.47,hold,1.77,0.5,0.270147,0.765722,0.984688
1,incompressible,0.47,hold,1.78,0.5,0.270963,0.765722,0.984688
1,incompressible,0.47,hold,1.79,0.5,0.270571,0.765673,0.984625
1,incompressible,0.47,hold,1.8,0.5,0.270801,0.765572,0.984495
1,incompressible,0.47,hold,1.81,0.5,0.270733,0.765788,0.984773
1,incompressible,0.47,hold,1.82,0.5,0.270598,0.765586,0.984513
1,incompressible,0.47,hold,1.83,0.5,0.270711,0.765836,0.984834
1,incompressible,0.47,hold,1.84,0.5,0.270724,0.765663,0.984612
1,incompressible,0.47,hold,1.85,0.5,0.271156,0.76542,0.984299
1,incompressible,0.47,hold,1.86,0.5,0.27046,0.765634,0.984574
1,incompressible,0.47,hold,1.87,0.5,0.270691,0.765883,0.984895
1,incompressible,0.47,hold,1.88,0.5,0.270481,0.765784,0.984768
1,incompressible,0.47,hold,1.89,0.5,0.2709,0.765431,0.984314
1,incompressible,0.47,hold,1.9,0.5,0.270733,0.765965,0.985
1,incompressible,0.47,hold,1.91,0.5,0.270222,0.765652,0.984598
1,incompressible,0.47,hold,1.92,0.5,0.271085,0.765568,0.98449
1,incompressible,0.47,hold,1.93,0.5,0.271318,0.765688,0.984644
1,incompressible,0.47,hold,1.94,0.5,0.270508,0.765613,0.984548
1,incompressible,0.47,hold,1.95,0.5,0.270698,0.765523,0.984431
1,incompressible,0.47,hold,1.96,0.5,0.270594,0.765699,0.984659
1,incompressible,0.47,hold,1.97,0.5,0.270525,0.765628,0.984567
1,incompressible,0.47,hold,1.98,0.5,0.270529,0.765603,0.984535
1,incompressible,0.47,hold,1.99,0.5,0.270395,0.765832,0.98483
1,incompressible,0.47,hold,2,0.5,0.271198,0.765727,0.984695
1,incompressible,0.47,hold,2.01,0.5,0.270491,0.765585,0.984511
1,incompressible,0.47,hold,2.02,0.5,0.270177,0.765725,0.984692
1,incompressible,0.47,hold,2.03,0.5,0.271083,0.765602,0.984534
1,incompressible,0.47,hold,2.04,0.5,0.270222,0.765714,0.984678
1,incompressible,0.47,hold,2.05,0.5,0.2707,0.765677,0.98463
1,incompressible,0.47,hold,2.06,0.5,0.270419,0.765914,0.984934
1,incompressible,0.47,hold,2.07,0.5,0.270505,0.765614,0.984549
1,incompressible,0.47,hold,2.08,0.5,0.271248,0.765722,0.984688
1,incompressible,0.47,hold,2.09,0.5,0.270514,0.766028,0.985081
1,incompressible,0.47,hold,2.1,0.5,0.27086,0.765578,0.984503
1,incompressible,0.47,hold,2.11,0.5,0.270559,0.765611,0.984545
1,incompressible,0.47,hold,2.12,0.5,0.270497,0.765761,0.984739
1,incompressible,0.47,hold,2.13,0.5,0.271255,0.76576,0.984736
1,incompressible,0.47,hold,2.14,0.5,0.270132,0.765483,0.984381
1,incompressible,0.47,hold,2.15,0.5,0.270658,0.765909,0.984929
1,incompressible,0.47,hold,2.16,0.5,0.270971,0.76568,0.984634
1,incompressible,0.47,hold,2.17,0.5,0.270879,0.765432,0.984315
1,incompressible,0.47,hold,2.18,0.5,0.270805,0.765722,0.984687
1,incompressible,0.47,hold,2.19,0.5,0.270466,0.765488,0.984386
1,incompressible,0.47,hold,2.2,0.5,0.270519,0.765727,0.984694
1,incompressible,0.47,hold,2.21,0.5,0.270727,0.765638,0.984579
1,incompressible,0.47,hold,2.22,0.5,0.271169,0.765876,0.984886
1,incompressible,0.47,hold,2.23,0.5,0.270479,0.76572,0.984686
1,incompressible,0.47,hold,2.24,0.5,0.271032,0.765744,0.984716
1,incompressible,0.47,hold,2.25,0.5,0.270208,0.765855,0.984859
1,incompressible,0.47,hold,2.26,0.5,0.27082,0.765603,0.984534
1,incompressible,0.47,hold,2.27,0.5,0.27108,0.765692,0.984649
1,incompressible,0.47,hold,2.28,0.5,0.26978,0.765805,0.984795
1,incompressible,0.47,hold,2.29,0.5,0.270701,0.765621,0.984558
1,incompressible,0.47,hold,2.3,0.5,0.270663,0.765613,0.984548
1,incompressible,0.47,hold,2.31,0.5,0.271163,0.765852,0.984855
1,incompressible,0.47,hold,2.32,0.5,0.270337,0.765527,0.984437
1,incompressible,0.47,hold,2.33,0.5,0.270198,0.765697,0.984655
1,incompressible,0.47,hold,2.34,0.5,0.270298,0.765756,0.984732
1,incompressible,0.47,hold,2.35,0.5,0.271192,0.765801,0.984789
1,incompressible,0.47,hold,2.36,0.5,0.270911,0.765784,0.984767
1,incompressible,0.47,hold,2.37,0.5,0.270649,0.765786,0.98477
1,incompressible,0.47,hold,2.38,0.5,0.270061,0.76586,0.984865
1,incompressible,0.47,hold,2.39,0.5,0.270944,0.76569,0.984647
