run_index,run_name,poisson,stage,sim_time,imposed_displacement,actual_displacement,volume,volume_ratio,vertex_index,pull_set_size,anchor_set_size,actual_displacement_mean,actual_displacement_rms,actual_displacement_min,actual_displacement_max
0,baseline,0.28,hold,4.02,0.888638,0.254693,0.792231,1.01878,1328,60,345,0.310685,0.311715,0.245722,0.339316
0,baseline,0.28,hold,4.03,0.888638,0.254699,0.792231,1.01878,1328,60,345,0.31069,0.311719,0.245729,0.339319
0,baseline,0.28,hold,4.04,0.888638,0.254705,0.792232,1.01878,1328,60,345,0.310694,0.311724,0.245736,0.339323
0,baseline,0.28,hold,4.05,0.888638,0.254711,0.792232,1.01878,1328,60,345,0.3107,0.311729,0.245742,0.339333
0,baseline,0.28,hold,4.06,0.888638,0.254717,0.792232,1.01878,1328,60,345,0.310704,0.311734,0.245748,0.339336
0,baseline,0.28,hold,4.07,0.888638,0.254723,0.792232,1.01878,1328,60,345,0.310709,0.311738,0.245755,0.339338
0,baseline,0.28,hold,4.08,0.888638,0.254729,0.792232,1.01878,1328,60,345,0.310713,0.311742,0.245761,0.339344
0,baseline,0.28,hold,4.09,0.888638,0.254734,0.792233,1.01878,1328,60,345,0.310716,0.311745,0.245767,0.339346
0,baseline,0.28,hold,4.1,0.888638,0.25474,0.792233,1.01878,1328,60,345,0.310721,0.31175,0.245774,0.339348
0,baseline,0.28,hold,4.11,0.888638,0.254746,0.792233,1.01878,1328,60,345,0.310726,0.311754,0.245779,0.339355
0,baseline,0.28,hold,4.12,0.888638,0.254751,0.792234,1.01878,1328,60,345,0.310726,0.311755,0.245786,0.339351
0,baseline,0.28,hold,4.13,0.888638,0.254756,0.792234,1.01878,1328,60,345,0.310731,0.31176,0.245792,0.339356
0,baseline,0.28,hold,4.14,0.888638,0.254761,0.792234,1.01878,1328,60,345,0.310734,0.311763,0.245796,0.339358
0,baseline,0.28,hold,4.15,0.888638,0.254767,0.792234,1.01878,1328,60,345,0.31074,0.311769,0.245802,0.339364
0,baseline,0.28,hold,4.16,0.888638,0.254772,0.792234,1.01878,1328,60,345,0.310742,0.311771,0.245807,0.339367
0,baseline,0.28,hold,4.17,0.888638,0.254777,0.792235,1.01878,1328,60,345,0.310745,0.311773,0.245813,0.339365
0,baseline,0.28,hold,4.18,0.888638,0.254782,0.792235,1.01878,1328,60,345,0.310746,0.311775,0.245817,0.339367
0,baseline,0.28,hold,4.19,0.888638,0.254786,0.792235,1.01878,1328,60,345,0.310749,0.311777,0.245823,0.339369
0,baseline,0.28,hold,4.2,0.888638,0.254792,0.792235,1.01878,1328,60,345,0.310755,0.311783,0.245828,0.339374
0,baseline,0.28,hold,4.21,0.888638,0.254797,0.792235,1.01878,1328,60,345,0.310757,0.311786,0.245834,0.339376
0,baseline,0.28,hold,4.22,0.888638,0.2548,0.792236,1.01878,1328,60,345,0.310761,0.311789,0.245837,0.339382
0,baseline,0.28,hold,4.23,0.888638,0.254803,0.792236,1.01879,1328,60,345,0.310763,0.311792,0.245841,0.339383
0,baseline,0.28,hold,4.24,0.888638,0.254807,0.792236,1.01879,1328,60,345,0.310765,0.311794,0.245845,0.339382
0,baseline,0.28,hold,4.25,0.888638,0.254811,0.792236,1.01879,1328,60,345,0.310769,0.311797,0.245849,0.339388
0,baseline,0.28,hold,4.26,0.888638,0.254815,0.792236,1.01879,1328,60,345,0.31077,0.311798,0.245853,0.339384
0,baseline,0.28,hold,4.27,0.888638,0.254818,0.792236,1.01879,1328,60,345,0.310775,0.311803,0.245857,0.33939
0,baseline,0.28,hold,4.28,0.888638,0.254822,0.792236,1.01879,1328,60,345,0.310776,0.311804,0.24586,0.339391
0,baseline,0.28,hold,4.29,0.888638,0.254826,0.792236,1.01879,1328,60,345,0.310779,0.311807,0.245865,0.339397
0,baseline,0.28,hold,4.3,0.888638,0.254831,0.792237,1.01879,1328,60,345,0.310782,0.311811,0.24587,0.339396
0,baseline,0.28,hold,4.31,0.888638,0.254834,0.792237,1.01879,1328,60,345,0.310785,0.311813,0.245874,0.339399
0,baseline,0.28,hold,4.32,0.888638,0.254837,0.792237,1.01879,1328,60,345,0.310787,0.311815,0.245878,0.339401
0,baseline,0.28,hold,4.33,0.888638,0.254841,0.792237,1.01879,1328,60,345,0.310788,0.311816,0.245881,0.339401
0,baseline,0.28,hold,4.34,0.888638,0.254844,0.792237,1.01879,1328,60,345,0.31079,0.311818,0.245885,0.339403
0,baseline,0.28,hold,4.35,0.888638,0.254848,0.792238,1.01879,1328,60,345,0.310794,0.311822,0.245889,0.33941
0,baseline,0.28,hold,4.36,0.888638,0.254851,0.792238,1.01879,1328,60,345,0.310796,0.311824,0.245893,0.33941
0,baseline,0.28,hold,4.37,0.888638,0.254855,0.792238,1.01879,1328,60,345,0.310799,0.311827,0.245897,0.339414
0,baseline,0.28,hold,4.38,0.888638,0.254859,0.792238,1.01879,1328,60,345,0.310802,0.311829,0.2459,0.339412
0,baseline,0.28,hold,4.39,0.888638,0.254862,0.792238,1.01879,1328,60,345,0.310803,0.311831,0.245904,0.339415
0,baseline,0.28,hold,4.4,0.888638,0.254865,0.792238,1.01879,1328,60,345,0.310805,0.311833,0.245907,0.339415
0,baseline,0.28,hold,4.41,0.888638,0.254869,0.792238,1.01879,1328,60,345,0.310805,0.311833,0.245911,0.339416
0,baseline,0.28,hold,4.42,0.888638,0.254871,0.792238,1.01879,1328,60,345,0.310809,0.311836,0.245914,0.33942
0,baseline,0.28,hold,4.43,0.888638,0.254874,0.792238,1.01879,1328,60,345,0.310813,0.31184,0.245917,0.339426
0,baseline,0.28,hold,4.44,0.888638,0.254877,0.792238,1.01879,1328,60,345,0.310814,0.311841,0.24592,0.339426
0,baseline,0.28,hold,4.45,0.888638,0.25488,0.792238,1.01879,1328,60,345,0.310816,0.311843,0.245922,0.339424
0,baseline,0.28,hold,4.46,0.888638,0.254883,0.792239,1.01879,1328,60,345,0.310818,0.311845,0.245926,0.339423
0,baseline,0.28,hold,4.47,0.888638,0.254886,0.792239,1.01879,1328,60,345,0.31082,0.311847,0.245929,0.339429
0,baseline,0.28,hold,4.48,0.888638,0.254887,0.792239,1.01879,1328,60,345,0.31082,0.311848,0.245931,0.339427
0,baseline,0.28,hold,4.49,0.888638,0.254889,0.792239,1.01879,1328,60,345,0.310822,0.31185,0.245932,0.339428
0,baseline,0.28,hold,4.5,0.888638,0.254892,0.792239,1.01879,1328,60,345,0.310823,0.311851,0.245935,0.339429
0,baseline,0.28,hold,4.51,0.888638,0.254894,0.792239,1.01879,1328,60,345,0.310823,0.31185,0.245938,0.339425
0,baseline,0.28,hold,4.52,0.888638,0.254896,0.792239,1.01879,1328,60,345,0.310826,0.311854,0.24594,0.339433
0,baseline,0.28,hold,4.53,0.888638,0.254898,0.792239,1.01879,1328,60,345,0.310827,0.311855,0.245943,0.339433
0,baseline,0.28,hold,4.54,0.888638,0.254901,0.792239,1.01879,1328,60,345,0.310829,0.311856,0.245946,0.339431
0,baseline,0.28,hold,4.55,0.888638,0.254903,0.792239,1.01879,1328,60,345,0.31083,0.311857,0.245948,0.339432
0,baseline,0.28,hold,4.56,0.888638,0.254906,0.792239,1.01879,1328,60,345,0.310832,0.311859,0.24595,0.339434
0,baseline,0.28,hold,4.57,0.888638,0.254908,0.79224,1.01879,1328,60,345,0.310833,0.311861,0.245953,0.339433
0,baseline,0.28,hold,4.58,0.888638,0.25491,0.79224,1.01879,1328,60,345,0.310836,0.311863,0.245954,0.33944
0,baseline,0.28,hold,4.59,0.888638,0.254911,0.79224,1.01879,1328,60,345,0.310836,0.311863,0.245957,0.339439
0,baseline,0.28,hold,4.6,0.888638,0.254913,0.79224,1.01879,1328,60,345,0.310838,0.311866,0.245958,0.339442
0,baseline,0.28,hold,4.61,0.888638,0.254915,0.79224,1.01879,1328,60,345,0.31084,0.311868,0.24596,0.339445
0,baseline,0.28,hold,4.62,0.888638,0.254917,0.79224,1.01879,1328,60,345,0.310842,0.31187,0.245962,0.339449
0,baseline,0.28,hold,4.63,0.888638,0.254919,0.79224,1.01879,1328,60,345,0.310842,0.311869,0.245965,0.33944
0,baseline,0.28,hold,4.64,0.888638,0.254921,0.79224,1.01879,1328,60,345,0.310846,0.311873,0.245968,0.339449
0,baseline,0.28,hold,4.65,0.888638,0.254923,0.792241,1.01879,1328,60,345,0.310845,0.311872,0.24597,0.339447
0,baseline,0.28,hold,4.66,0.888638,0.254925,0.792241,1.01879,1328,60,345,0.310847,0.311874,0.245971,0.339452
0,baseline,0.28,hold,4.67,0.888638,0.254928,0.792241,1.01879,1328,60,345,0.310849,0.311876,0.245974,0.339449
0,baseline,0.28,hold,4.68,0.888638,0.25493,0.792241,1.01879,1328,60,345,0.310849,0.311876,0.245977,0.339446
0,baseline,0.28,hold,4.69,0.888638,0.254931,0.792241,1.01879,1328,60,345,0.310849,0.311877,0.245978,0.339448
0,baseline,0.28,hold,4.7,0.888638,0.254933,0.792241,1.01879,1328,60,345,0.310853,0.31188,0.24598,0.339457
0,baseline,0.28,hold,4.71,0.888638,0.254935,0.792241,1.01879,1328,60,345,0.310854,0.311881,0.245982,0.339459
0,baseline,0.28,hold,4.72,0.888638,0.254937,0.792241,1.01879,1328,60,345,0.310855,0.311882,0.245984,0.339456
0,baseline,0.28,hold,4.73,0.888638,0.254938,0.792241,1.01879,1328,60,345,0.310854,0.311881,0.245985,0.339451
0,baseline,0.28,hold,4.74,0.888638,0.254941,0.792241,1.01879,1328,60,345,0.310855,0.311882,0.245987,0.339452
0,baseline,0.28,hold,4.75,0.888638,0.254942,0.792241,1.01879,1328,60,345,0.310857,0.311884,0.245989,0.339452
0,baseline,0.28,hold,4.76,0.888638,0.254943,0.792242,1.01879,1328,60,345,0.310858,0.311885,0.245991,0.339457
0,baseline,0.28,hold,4.77,0.888638,0.254944,0.792241,1.01879,1328,60,345,0.310858,0.311885,0.245992,0.339454
0,baseline,0.28,hold,4.78,0.888638,0.254947,0.792242,1.01879,1328,60,345,0.310859,0.311886,0.245994,0.339456
1,incompressible,0.47,drag,0,0,3.27826e-07,0.777637,1,1328,60,345,-1.43796e-06,3.30778e-06,-9.77516e-06,4.55976e-06
1,incompressible,0.47,drag,0,0,1.49012e-07,0.777637,0.999999,1328,60,345,4.00345e-07,1.74602e-06,-3.03984e-06,5.24521e-06
1,incompressible,0.47,drag,0.01,0.00371815,0.000183731,0.777638,1,1328,60,345,0.000496258,0.000517122,0.000138313,0.000678867
1,incompressible,0.47,drag,0.02,0.0074363,0.000466615,0.777639,1,1328,60,345,0.00119642,0.00123842,0.000356495,0.00158724
1,incompressible,0.47,drag,0.03,0.0111545,0.000828147,0.77764,1,1328,60,345,0.00198933,0.00204911,0.000646383,0.00259221
1,incompressible,0.47,drag,0.04,0.0148726,0.00126138,0.777642,1.00001,1328,60,345,0.00285082,0.0029267,0.00100562,0.00367019
1,incompressible,0.47,drag,0.05,0.0185908,0.00175101,0.777644,1.00001,1328,60,345,0.00375814,0.00384746,0.00142071,0.00476512
1,incompressible,0.47,drag,0.06,0.0223089,0.00229621,0.777646,1.00001,1328,60,345,0.00469285,0.0047931,0.00189516,0.00586331
1,incompressible,0.47,drag,0.07,0.0260271,0.0028773,0.777649,1.00002,1328,60,345,0.00565979,0.00577109,0.00240698,0.00700974
1,incompressible,0.47,drag,0.08,0.0297452,0.0034844,0.777654,1.00002,1328,60,345,0.00664462,0.00676653,0.00294703,0.00817254
1,incompressible,0.47,drag,0.09,0.0334634,0.00411946,0.777659,1.00003,1328,60,345,0.00765028,0.00778244,0.00351527,0.00934935
1,incompressible,0.47,drag,0.1,0.0371815,0.0047732,0.777667,1.00004,1328,60,345,0.00866491,0.0088065,0.00410503,0.010528
1,incompressible,0.47,drag,0.11,0.0408997,0.00545079,0.777677,1.00005,1328,60,345,0.00969073,0.00984096,0.00471869,0.0117173
1,incompressible,0.47,drag,0.12,0.0446178,0.00614434,0.777687,1.00006,1328,60,345,0.0107321,0.0108912,0.00535357,0.0129163
1,incompressible,0.47,drag,0.13,0.048336,0.00685069,0.777698,1.00008,1328,60,345,0.0117788,0.0119459,0.00599918,0.0141149
1,incompressible,0.47,drag,0.14,0.0520541,0.00757381,0.777712,1.0001,1328,60,345,0.0128371,0.0130124,0.00666392,0.0153306
1,incompressible,0.47,drag,0.15,0.0557723,0.00830874,0.777728,1.00012,1328,60,345,0.013903,0.0140862,0.0073418,0.016556
1,incompressible,0.47,drag,0.16,0.0594904,0.00905821,0.777745,1.00014,1328,60,345,0.0149812,0.0151722,0.00803611,0.0177806
1,incompressible,0.47,drag,0.17,0.0632086,0.00981599,0.777762,1.00016,1328,60,345,0.0160627,0.016261,0.00873581,0.0190175
1,incompressible,0.47,drag,0.18,0.0669267,0.0105886,0.777781,1.00019,1328,60,345,0.0171563,0.017362,0.00945345,0.0202685
1,incompressible,0.47,drag,0.19,0.0706449,0.01137,0.777802,1.00021,1328,60,345,0.0182563,0.0184695,0.0101815,0.021524
1,incompressible,0.47,drag,0.2,0.074363,0.0121648,0.777824,1.00024,1328,60,345,0.0193658,0.0195861,0.0109218,0.022785
1,incompressible,0.47,drag,0.21,0.0780812,0.0129677,0.777845,1.00027,1328,60,345,0.020481,0.0207081,0.0116708,0.0240481
1,incompressible,0.47,drag,0.22,0.0817993,0.0137786,0.777868,1.0003,1328,60,345,0.0216031,0.0218369,0.0124287,0.0253154
1,incompressible,0.47,drag,0.23,0.0855175,0.0146042,0.777892,1.00033,1328,60,345,0.0227271,0.022967,0.0132016,0.0265824
1,incompressible,0.47,drag,0.24,0.0892356,0.0154326,0.777916,1.00036,1328,60,345,0.0238659,0.0241127,0.0139794,0.0278725
1,incompressible,0.47,drag,0.25,0.0929538,0.0162749,0.777942,1.00039,1328,60,345,0.0250069,0.0252598,0.0147715,0.029162
1,incompressible,0.47,drag,0.26,0.0966719,0.0171221,0.777969,1.00043,1328,60,345,0.0261525,0.0264116,0.0155666,0.0304542
1,incompressible,0.47,drag,0.27,0.10039,0.0179811,0.777995,1.00046,1328,60,345,0.0273071,0.0275724,0.0163742,0.0317573
1,incompressible,0.47,drag,0.28,0.104108,0.0188447,0.778022,1.00049,1328,60,345,0.0284679,0.0287394,0.0171888,0.0330637
1,incompressible,0.47,drag,0.29,0.107826,0.0197133,0.77805,1.00053,1328,60,345,0.0296294,0.0299066,0.018008,0.0343646
1,incompressible,0.47,drag,0.3,0.111545,0.0205912,0.778078,1.00057,1328,60,345,0.0308018,0.0310853,0.0188341,0.0356932
1,incompressible,0.47,drag,0.31,0.115263,0.0214783,0.778107,1.0006,1328,60,345,0.0319783,0.0322675,0.0196735,0.0370164
1,incompressible,0.47,drag,0.32,0.118981,0.0223717,0.778136,1.00064,1328,60,345,0.0331539,0.0334486,0.0205197,0.0383327
1,incompressible,0.47,drag,0.33,0.122699,0.0232727,0.778166,1.00068,1328,60,345,0.0343337,0.0346334,0.0213709,0.0396413
1,incompressible,0.47,drag,0.34,0.126417,0.0241743,0.778197,1.00072,1328,60,345,0.0355234,0.0358291,0.0222246,0.0409779
1,incompressible,0.47,drag,0.35,0.130135,0.0250871,0.778227,1.00076,1328,60,345,0.0367137,0.0370246,0.0230918,0.0423072
1,incompressible,0.47,drag,0.36,0.133853,0.0260046,0.778258,1.0008,1328,60,345,0.0379155,0.0382322,0.0239608,0.0436611
1,incompressible,0.47,drag,0.37,0.137572,0.0269256,0.778289,1.00084,1328,60,345,0.039118,0.0394402,0.0248353,0.0450086
1,incompressible,0.47,drag,0.38,0.14129,0.0278561,0.778322,1.00088,1328,60,345,0.0403221,0.0406493,0.0257195,0.0463521
1,incompressible,0.47,drag,0.39,0.145008,0.0287874,0.778355,1.00092,1328,60,345,0.0415274,0.0418596,0.0266035,0.047691
1,incompressible,0.47,drag,0.4,0.148726,0.0297257,0.778387,1.00096,1328,60,345,0.0427419,0.0430794,0.0274952,0.0490429
1,incompressible,0.47,drag,0.41,0.152444,0.0306704,0.77842,1.00101,1328,60,345,0.0439553,0.0442979,0.0283946,0.0503971
1,incompressible,0.47,drag,0.42,0.156162,0.0316177,0.778453,1.00105,1328,60,345,0.0451724,0.0455197,0.0292956,0.0517446
1,incompressible,0.47,drag,0.43,0.15988,0.0325714,0.778486,1.00109,1328,60,345,0.0463936,0.046746,0.0302051,0.0531116
1,incompressible,0.47,drag,0.44,0.163599,0.0335281,0.778519,1.00113,1328,60,345,0.0476187,0.047976,0.0311175,0.0544755
1,incompressible,0.47,drag,0.45,0.167317,0.0344893,0.778553,1.00118,1328,60,345,0.0488427,0.0492047,0.0320345,0.0558383
1,incompressible,0.47,drag,0.46,0.171035,0.0354544,0.778588,1.00122,1328,60,345,0.0500725,0.0504395,0.0329541,0.0572052
1,incompressible,0.47,drag,0.47,0.174753,0.036422,0.778622,1.00127,1328,60,345,0.0513059,0.0516778,0.033879,0.0585783
1,incompressible,0.47,drag,0.48,0.178471,0.0373971,0.778657,1.00131,1328,60,345,0.0525428,0.0529194,0.0348096,0.0599547
1,incompressible,0.47,drag,0.49,0.182189,0.0383716,0.778693,1.00136,1328,60,345,0.0537821,0.0541637,0.0357414,0.0613308
1,incompressible,0.47,drag,0.5,0.185908,0.0393491,0.778728,1.0014,1328,60,345,0.0550165,0.0554025,0.0366783,0.0626937
1,incompressible,0.47,drag,0.51,0.189626,0.0403308,0.778764,1.00145,1328,60,345,0.0562556,0.0566463,0.0376168,0.0640731
1,incompressible,0.47,drag,0.52,0.193344,0.0413187,0.7788,1.00149,1328,60,345,0.0575003,0.0578957,0.0385608,0.0654534
1,incompressible,0.47,drag,0.53,0.197062,0.0423108,0.778836,1.00154,1328,60,345,0.0587493,0.0591492,0.0395102,0.0668426
1,incompressible,0.47,drag,0.54,0.20078,0.0433057,0.778872,1.00159,1328,60,345,0.0599951,0.0603993,0.0404627,0.06822
1,incompressible,0.47,drag,0.55,0.204498,0.0442977,0.778908,1.00163,1328,60,345,0.0612425,0.0616513,0.0414141,0.0695945
1,incompressible,0.47,drag,0.56,0.208216,0.0452976,0.778944,1.00168,1328,60,345,0.0624944,0.0629077,0.0423732,0.0709902
1,incompressible,0.47,drag,0.57,0.211935,0.0463001,0.778981,1.00173,1328,60,345,0.063748,0.0641655,0.0433331,0.0723653
1,incompressible,0.47,drag,0.58,0.215653,0.0473065,0.779018,1.00178,1328,60,345,0.0650043,0.0654262,0.0442982,0.0737554
1,incompressible,0.47,drag,0.59,0.219371,0.0483118,0.779056,1.00182,1328,60,345,0.0662626,0.066689,0.0452622,0.0751496
1,incompressible,0.47,drag,0.6,0.223089,0.0493215,0.779094,1.00187,1328,60,345,0.06752,0.0679509,0.0462296,0.0765433
1,incompressible,0.47,drag,0.61,0.226807,0.0503333,0.779131,1.00192,1328,60,345,0.0687828,0.0692182,0.0472019,0.0779394
1,incompressible,0.47,drag,0.62,0.230525,0.0513476,0.779168,1.00197,1328,60,345,0.0700405,0.07048,0.0481785,0.0793252
1,incompressible,0.47,drag,0.63,0.234243,0.0523657,0.779207,1.00202,1328,60,345,0.0712981,0.0717415,0.0491548,0.0807059
1,incompressible,0.47,drag,0.64,0.237962,0.0533857,0.779245,1.00207,1328,60,345,0.0725703,0.0730184,0.0501342,0.0821232
1,incompressible,0.47,drag,0.65,0.24168,0.0544065,0.779283,1.00212,1328,60,345,0.0738335,0.0742857,0.0511156,0.0835069
1,incompressible,0.47,drag,0.66,0.245398,0.0554295,0.779321,1.00217,1328,60,345,0.0750973,0.0755536,0.0520991,0.0849021
1,incompressible,0.47,drag,0.67,0.249116,0.0564565,0.779359,1.00221,1328,60,345,0.0763691,0.07683,0.0530854,0.086313
1,incompressible,0.47,drag,0.68,0.252834,0.0574813,0.779397,1.00226,1328,60,345,0.0776368,0.0781017,0.0540713,0.0877058
1,incompressible,0.47,drag,0.69,0.256552,0.0585121,0.779437,1.00231,1328,60,345,0.0789042,0.0793732,0.055064,0.0891006
1,incompressible,0.47,drag,0.7,0.260271,0.0595437,0.779475,1.00236,1328,60,345,0.0801853,0.080659,0.0560553,0.0905202
1,incompressible,0.47,drag,0.71,0.263989,0.0605754,0.779514,1.00241,1328,60,345,0.0814542,0.0819316,0.057047,0.0919091
1,incompressible,0.47,drag,0.72,0.267707,0.0616068,0.779553,1.00246,1328,60,345,0.0827284,0.0832101,0.0580402,0.0933199
1,incompressible,0.47,drag,0.73,0.271425,0.0626451,0.779593,1.00252,1328,60,345,0.0840008,0.0844866,0.0590388,0.0947163
1,incompressible,0.47,drag,0.74,0.275143,0.0636841,0.779633,1.00257,1328,60,345,0.0852771,0.085767,0.0600412,0.096125
1,incompressible,0.47,drag,0.75,0.278861,0.0647231,0.779672,1.00262,1328,60,345,0.0865533,0.0870471,0.0610407,0.0975249
1,incompressible,0.47,drag,0.76,0.282579,0.0657617,0.779712,1.00267,1328,60,345,0.0878282,0.0883261,0.0620411,0.098922
1,incompressible,0.47,drag,0.77,0.286298,0.0668017,0.779752,1.00272,1328,60,345,0.0891051,0.0896069,0.0630437,0.100317
1,incompressible,0.47,drag,0.78,0.290016,0.0678431,0.779793,1.00277,1328,60,345,0.0903808,0.0908868,0.0640473,0.101729
1,incompressible,0.47,drag,0.79,0.293734,0.0688847,0.779833,1.00282,1328,60,345,0.0916601,0.0921703,0.0650517,0.10314
1,incompressible,0.47,drag,0.8,0.297452,0.0699286,0.779873,1.00287,1328,60,345,0.0929405,0.0934549,0.0660557,0.104554
1,incompressible,0.47,drag,0.81,0.30117,0.0709744,0.779913,1.00293,1328,60,345,0.0942202,0.0947386,0.0670666,0.105958
1,incompressible,0.47,drag,0.82,0.304888,0.0720195,0.779954,1.00298,1328,60,345,0.0955045,0.0960272,0.0680732,0.107374
1,incompressible,0.47,drag,0.83,0.308606,0.0730656,0.779995,1.00303,1328,60,345,0.0967853,0.097312,0.0690807,0.108775
1,incompressible,0.47,drag,0.84,0.312325,0.0741149,0.780036,1.00308,1328,60,345,0.0980651,0.0985958,0.0700941,0.110179
1,incompressible,0.47,drag,0.85,0.316043,0.0751659,0.780077,1.00314,1328,60,345,0.0993456,0.0998802,0.0711072,0.111588
1,incompressible,0.47,drag,0.86,0.319761,0.0762168,0.780118,1.00319,1328,60,345,0.100628,0.101166,0.0721199,0.112997
1,incompressible,0.47,drag,0.87,0.323479,0.077266,0.780159,1.00324,1328,60,345,0.101909,0.102452,0.0731342,0.114397
1,incompressible,0.47,drag,0.88,0.327197,0.0783183,0.7802,1.0033,1328,60,345,0.103188,0.103735,0.0741493,0.1158
1,incompressible,0.47,drag,0.89,0.330915,0.0793703,0.780241,1.00335,1328,60,345,0.104469,0.10502,0.0751648,0.117211
1,incompressible,0.47,drag,0.9,0.334634,0.080423,0.780282,1.0034,1328,60,345,0.105754,0.106308,0.0761799,0.118616
1,incompressible,0.47,drag,0.91,0.338352,0.0814775,0.780324,1.00346,1328,60,345,0.10704,0.107598,0.077199,0.120032
1,incompressible,0.47,drag,0.92,0.34207,0.0825358,0.780365,1.00351,1328,60,345,0.108332,0.108894,0.0782204,0.121452
1,incompressible,0.47,drag,0.93,0.345788,0.0835932,0.780407,1.00356,1328,60,345,0.10962,0.110186,0.0792401,0.122861
1,incompressible,0.47,drag,0.94,0.349506,0.0846472,0.780449,1.00362,1328,60,345,0.110902,0.111473,0.080258,0.124268
1,incompressible,0.47,drag,0.95,0.353224,0.0857031,0.780492,1.00367,1328,60,345,0.112187,0.112761,0.081278,0.125685
1,incompressible,0.47,drag,0.96,0.356942,0.0867571,0.780534,1.00372,1328,60,345,0.113468,0.114046,0.0822986,0.127079
1,incompressible,0.47,drag,0.97,0.360661,0.0878154,0.780577,1.00378,1328,60,345,0.114749,0.115331,0.0833187,0.12848
1,incompressible,0.47,drag,0.98,0.364379,0.0888717,0.78062,1.00384,1328,60,345,0.116036,0.116623,0.0843393,0.129893
1,incompressible,0.47,drag,0.99,0.368097,0.0899305,0.780661,1.00389,1328,60,345,0.117324,0.117915,0.085361,0.131315
1,incompressible,0.47,drag,1,0.371815,0.0909898,0.780703,1.00394,1328,60,345,0.118611,0.119205,0.0863845,0.132716
1,incompressible,0.47,drag,1.01,0.375533,0.0920518,0.780745,1.004,1328,60,345,0.1199,0.120499,0.087412,0.134142
1,incompressible,0.47,drag,1.02,0.379251,0.0931098,0.780787,1.00405,1328,60,345,0.121183,0.121786,0.0884338,0.135538
1,incompressible,0.47,drag,1.03,0.382969,0.0941699,0.78083,1.00411,1328,60,345,0.122464,0.12307,0.0894564,0.136933
1,incompressible,0.47,drag,1.04,0.386688,0.0952289,0.780873,1.00416,1328,60,345,0.123757,0.124368,0.0904826,0.138365
1,incompressible,0.47,drag,1.05,0.390406,0.096287,0.780915,1.00422,1328,60,345,0.125041,0.125655,0.0915028,0.139761
1,incompressible,0.47,drag,1.06,0.394124,0.0973448,0.780958,1.00427,1328,60,345,0.126324,0.126942,0.0925264,0.141175
1,incompressible,0.47,drag,1.07,0.397842,0.0984027,0.781,1.00432,1328,60,345,0.127607,0.12823,0.0935476,0.142584
1,incompressible,0.47,drag,1.08,0.40156,0.0994605,0.781043,1.00438,1328,60,345,0.128895,0.129522,0.0945699,0.143996
1,incompressible,0.47,drag,1.09,0.405278,0.100517,0.781086,1.00443,1328,60,345,0.130179,0.13081,0.0955909,0.145397
1,incompressible,0.47,drag,1.1,0.408997,0.101578,0.781128,1.00449,1328,60,345,0.131463,0.132098,0.0966177,0.146809
1,incompressible,0.47,drag,1.11,0.412715,0.102638,0.781172,1.00455,1328,60,345,0.132747,0.133385,0.0976409,0.148209
1,incompressible,0.47,drag,1.12,0.416433,0.103695,0.781214,1.0046,1328,60,345,0.134035,0.134677,0.0986633,0.149618
1,incompressible,0.47,drag,1.13,0.420151,0.104757,0.781257,1.00465,1328,60,345,0.135317,0.135964,0.0996921,0.151015
1,incompressible,0.47,drag,1.14,0.423869,0.105817,0.7813,1.00471,1328,60,345,0.136604,0.137255,0.100716,0.152432
1,incompressible,0.47,drag,1.15,0.427587,0.106875,0.781344,1.00477,1328,60,345,0.13789,0.138545,0.101739,0.153842
1,incompressible,0.47,drag,1.16,0.431305,0.107933,0.781387,1.00482,1328,60,345,0.139173,0.139832,0.102762,0.155252
1,incompressible,0.47,drag,1.17,0.435024,0.108992,0.78143,1.00488,1328,60,345,0.140453,0.141115,0.103785,0.156645
1,incompressible,0.47,drag,1.18,0.438742,0.110053,0.781473,1.00493,1328,60,345,0.141735,0.142402,0.104812,0.158049
1,incompressible,0.47,drag,1.19,0.44246,0.111113,0.781516,1.00499,1328,60,345,0.143019,0.143689,0.105835,0.159451
1,incompressible,0.47,drag,1.2,0.446178,0.112169,0.781559,1.00504,1328,60,345,0.144305,0.144979,0.106857,0.160866
1,incompressible,0.47,drag,1.21,0.449896,0.113225,0.781603,1.0051,1328,60,345,0.145585,0.146264,0.107878,0.162263
1,incompressible,0.47,drag,1.22,0.453614,0.114282,0.781647,1.00516,1328,60,345,0.146866,0.147548,0.108902,0.163662
1,incompressible,0.47,drag,1.23,0.457332,0.11534,0.78169,1.00521,1328,60,345,0.14815,0.148837,0.109925,0.165068
1,incompressible,0.47,drag,1.24,0.461051,0.1164,0.781734,1.00527,1328,60,345,0.149435,0.150126,0.110948,0.166485
1,incompressible,0.47,drag,1.25,0.464769,0.117459,0.781777,1.00532,1328,60,345,0.150714,0.151409,0.111973,0.167879
1,incompressible,0.47,drag,1.26,0.468487,0.118518,0.78182,1.00538,1328,60,345,0.151991,0.15269,0.112996,0.16926
1,incompressible,0.47,drag,1.27,0.472205,0.119572,0.781863,1.00543,1328,60,345,0.153272,0.153974,0.114016,0.170666
1,incompressible,0.47,drag,1.28,0.475923,0.120629,0.781908,1.00549,1328,60,345,0.154557,0.155264,0.115039,0.172084
