run_index,run_name,poisson,stage,sim_time,imposed_displacement,actual_displacement,volume,volume_ratio,vertex_index,pull_set_size,anchor_set_size,actual_displacement_mean,actual_displacement_rms,actual_displacement_min,actual_displacement_max
0,incompressible,0.49,drag,0.59,0.219371,0.0899829,0.777091,0.999308,1328,183,324,0.0903704,0.0933827,0.0294233,0.123476
0,incompressible,0.49,drag,0.6,0.223089,0.0918925,0.77706,0.999268,1328,183,324,0.0923164,0.0953739,0.0301787,0.126012
0,incompressible,0.49,drag,0.61,0.226807,0.0938061,0.777029,0.999228,1328,183,324,0.0942667,0.0973689,0.03094,0.128551
0,incompressible,0.49,drag,0.62,0.230525,0.0957235,0.776996,0.999186,1328,183,324,0.0962211,0.0993676,0.0317072,0.131092
0,incompressible,0.49,drag,0.63,0.234243,0.0976457,0.776963,0.999143,1328,183,324,0.0981794,0.10137,0.0324796,0.133634
0,incompressible,0.49,drag,0.64,0.237962,0.0995712,0.776929,0.999099,1328,183,324,0.100141,0.103376,0.0332574,0.136178
0,incompressible,0.49,drag,0.65,0.24168,0.101499,0.776894,0.999054,1328,183,324,0.102107,0.105385,0.0340403,0.138725
0,incompressible,0.49,drag,0.66,0.245398,0.103433,0.776858,0.999008,1328,183,324,0.104077,0.107397,0.0348283,0.141273
0,incompressible,0.49,drag,0.67,0.249116,0.10537,0.776822,0.998962,1328,183,324,0.10605,0.109413,0.0356221,0.143823
0,incompressible,0.49,drag,0.68,0.252834,0.107312,0.776784,0.998914,1328,183,324,0.108026,0.111432,0.0364207,0.146375
0,incompressible,0.49,drag,0.69,0.256552,0.109257,0.776746,0.998865,1328,183,324,0.110006,0.113454,0.037225,0.148929
0,incompressible,0.49,drag,0.7,0.260271,0.111205,0.776708,0.998815,1328,183,324,0.11199,0.115479,0.038035,0.151485
0,incompressible,0.49,drag,0.71,0.263989,0.113156,0.776668,0.998764,1328,183,324,0.113977,0.117508,0.0388507,0.154044
0,incompressible,0.49,drag,0.72,0.267707,0.115111,0.776627,0.998711,1328,183,324,0.115967,0.119539,0.0396709,0.156604
0,incompressible,0.49,drag,0.73,0.271425,0.11707,0.776586,0.998658,1328,183,324,0.117961,0.121574,0.0404961,0.159166
0,incompressible,0.49,drag,0.74,0.275143,0.11903,0.776544,0.998604,1328,183,324,0.119957,0.123611,0.0413251,0.16173
0,incompressible,0.49,drag,0.75,0.278861,0.120996,0.776501,0.998549,1328,183,324,0.121957,0.125651,0.0421594,0.164297
0,incompressible,0.49,drag,0.76,0.282579,0.122964,0.776457,0.998493,1328,183,324,0.12396,0.127694,0.0429993,0.166866
0,incompressible,0.49,drag,0.77,0.286298,0.124935,0.776413,0.998436,1328,183,324,0.125965,0.12974,0.0438438,0.169435
0,incompressible,0.49,drag,0.78,0.290016,0.126909,0.776368,0.998377,1328,183,324,0.127974,0.131788,0.0446939,0.172005
0,incompressible,0.49,drag,0.79,0.293734,0.128886,0.776322,0.998318,1328,183,324,0.129985,0.133838,0.045548,0.174577
0,incompressible,0.49,drag,0.8,0.297452,0.130867,0.776275,0.998258,1328,183,324,0.131999,0.135891,0.0464065,0.177149
0,incompressible,0.49,drag,0.81,0.30117,0.132849,0.776227,0.998197,1328,183,324,0.134016,0.137946,0.04727,0.179722
0,incompressible,0.49,drag,0.82,0.304888,0.134837,0.776179,0.998134,1328,183,324,0.136035,0.140004,0.048138,0.182298
0,incompressible,0.49,drag,0.83,0.308606,0.136825,0.776129,0.998071,1328,183,324,0.138057,0.142065,0.0490097,0.184876
0,incompressible,0.49,drag,0.84,0.312325,0.138818,0.776079,0.998007,1328,183,324,0.140082,0.144128,0.0498871,0.187454
0,incompressible,0.49,drag,0.85,0.316043,0.140812,0.776029,0.997941,1328,183,324,0.142109,0.146193,0.050768,0.190034
0,incompressible,0.49,drag,0.86,0.319761,0.14281,0.775977,0.997875,1328,183,324,0.144139,0.148261,0.0516539,0.192615
0,incompressible,0.49,drag,0.87,0.323479,0.14481,0.775925,0.997808,1328,183,324,0.146172,0.15033,0.0525445,0.195197
0,incompressible,0.49,drag,0.88,0.327197,0.146813,0.775872,0.99774,1328,183,324,0.148207,0.152403,0.0534402,0.197781
0,incompressible,0.49,drag,0.89,0.330915,0.148819,0.775818,0.99767,1328,183,324,0.150244,0.154477,0.054339,0.200367
0,incompressible,0.49,drag,0.9,0.334634,0.150827,0.775763,0.9976,1328,183,324,0.152284,0.156553,0.0552422,0.202954
0,incompressible,0.49,drag,0.91,0.338352,0.152838,0.775708,0.997529,1328,183,324,0.154326,0.158632,0.0561489,0.205542
0,incompressible,0.49,drag,0.92,0.34207,0.154851,0.775651,0.997456,1328,183,324,0.15637,0.160712,0.0570607,0.208131
0,incompressible,0.49,drag,0.93,0.345788,0.156865,0.775594,0.997383,1328,183,324,0.158416,0.162795,0.0579773,0.210722
0,incompressible,0.49,drag,0.94,0.349506,0.158883,0.775537,0.997309,1328,183,324,0.160465,0.16488,0.0588984,0.213314
0,incompressible,0.49,drag,0.95,0.353224,0.160904,0.775478,0.997234,1328,183,324,0.162516,0.166966,0.0598237,0.215904
0,incompressible,0.49,drag,0.96,0.356942,0.162927,0.775419,0.997157,1328,183,324,0.164569,0.169055,0.0607529,0.218497
0,incompressible,0.49,drag,0.97,0.360661,0.164952,0.775359,0.99708,1328,183,324,0.166624,0.171146,0.0616859,0.221093
0,incompressible,0.49,drag,0.98,0.364379,0.16698,0.775298,0.997002,1328,183,324,0.168682,0.173239,0.0626219,0.22369
0,incompressible,0.49,drag,0.99,0.368097,0.169009,0.775236,0.996923,1328,183,324,0.170742,0.175334,0.063561,0.226289
0,incompressible,0.49,drag,1,0.371815,0.171041,0.775174,0.996843,1328,183,324,0.172804,0.17743,0.0645041,0.228887
0,incompressible,0.49,drag,1.01,0.375533,0.173076,0.775111,0.996762,1328,183,324,0.174867,0.179529,0.065451,0.231487
0,incompressible,0.49,drag,1.02,0.379251,0.175112,0.775047,0.99668,1328,183,324,0.176933,0.181629,0.0664023,0.234087
0,incompressible,0.49,drag,1.03,0.382969,0.17715,0.774983,0.996597,1328,183,324,0.179001,0.183731,0.0673576,0.23669
0,incompressible,0.49,drag,1.04,0.386688,0.17919,0.774918,0.996513,1328,183,324,0.181071,0.185835,0.0683162,0.239291
0,incompressible,0.49,drag,1.05,0.390406,0.181233,0.774852,0.996428,1328,183,324,0.183143,0.187941,0.0692803,0.241895
0,incompressible,0.49,drag,1.06,0.394124,0.183278,0.774785,0.996342,1328,183,324,0.185217,0.190048,0.0702466,0.2445
0,incompressible,0.49,drag,1.07,0.397842,0.185325,0.774717,0.996255,1328,183,324,0.187292,0.192158,0.0712173,0.247105
0,incompressible,0.49,drag,1.08,0.40156,0.187374,0.774649,0.996167,1328,183,324,0.18937,0.194269,0.0721928,0.249712
0,incompressible,0.49,drag,1.09,0.405278,0.189424,0.77458,0.996079,1328,183,324,0.191449,0.196381,0.0731716,0.252319
0,incompressible,0.49,drag,1.1,0.408997,0.191477,0.77451,0.995989,1328,183,324,0.19353,0.198495,0.0741524,0.254928
0,incompressible,0.49,drag,1.11,0.412715,0.193534,0.77444,0.995898,1328,183,324,0.195613,0.200611,0.0751376,0.257538
0,incompressible,0.49,drag,1.12,0.416433,0.195592,0.774369,0.995807,1328,183,324,0.197698,0.202729,0.0761264,0.260148
0,incompressible,0.49,drag,1.13,0.420151,0.197651,0.774297,0.995714,1328,183,324,0.199785,0.204848,0.0771183,0.262759
0,incompressible,0.49,drag,1.14,0.423869,0.19971,0.774224,0.995621,1328,183,324,0.201873,0.20697,0.0781136,0.265372
0,incompressible,0.49,drag,1.15,0.427587,0.201772,0.774151,0.995527,1328,183,324,0.203963,0.209092,0.0791126,0.267986
0,incompressible,0.49,drag,1.16,0.431305,0.203837,0.774077,0.995431,1328,183,324,0.206056,0.211217,0.0801153,0.270601
0,incompressible,0.49,drag,1.17,0.435024,0.205904,0.774002,0.995335,1328,183,324,0.208149,0.213343,0.0811211,0.273216
0,incompressible,0.49,drag,1.18,0.438742,0.207973,0.773926,0.995238,1328,183,324,0.210245,0.21547,0.0821302,0.275832
0,incompressible,0.49,drag,1.19,0.44246,0.210044,0.77385,0.99514,1328,183,324,0.212342,0.217599,0.0831428,0.278451
0,incompressible,0.49,drag,1.2,0.446178,0.212117,0.773773,0.995041,1328,183,324,0.214441,0.21973,0.0841591,0.28107
0,incompressible,0.49,drag,1.21,0.449896,0.214192,0.773696,0.994941,1328,183,324,0.216541,0.221862,0.0851783,0.283691
0,incompressible,0.49,drag,1.22,0.453614,0.216268,0.773617,0.994841,1328,183,324,0.218644,0.223995,0.0862016,0.286312
0,incompressible,0.49,drag,1.23,0.457332,0.218345,0.773538,0.994739,1328,183,324,0.220747,0.226131,0.0872277,0.288931
0,incompressible,0.49,drag,1.24,0.461051,0.220424,0.773458,0.994636,1328,183,324,0.222852,0.228267,0.0882583,0.291552
0,incompressible,0.49,drag,1.25,0.464769,0.222506,0.773378,0.994533,1328,183,324,0.224959,0.230405,0.0892912,0.294175
0,incompressible,0.49,drag,1.26,0.468487,0.22459,0.773297,0.994429,1328,183,324,0.227068,0.232545,0.0903269,0.296799
0,incompressible,0.49,drag,1.27,0.472205,0.226675,0.773215,0.994323,1328,183,324,0.229178,0.234686,0.0913658,0.299425
0,incompressible,0.49,drag,1.28,0.475923,0.228761,0.773133,0.994217,1328,183,324,0.23129,0.236828,0.0924086,0.302051
0,incompressible,0.49,drag,1.29,0.479641,0.23085,0.773049,0.99411,1328,183,324,0.233404,0.238972,0.0934545,0.304677
0,incompressible,0.49,drag,1.3,0.48336,0.232941,0.772965,0.994002,1328,183,324,0.235518,0.241117,0.0945024,0.307303
0,incompressible,0.49,drag,1.31,0.487078,0.235033,0.772881,0.993894,1328,183,324,0.237635,0.243264,0.095553,0.309931
0,incompressible,0.49,drag,1.32,0.490796,0.237125,0.772796,0.993784,1328,183,324,0.239753,0.245412,0.0966068,0.31256
0,incompressible,0.49,drag,1.33,0.494514,0.23922,0.77271,0.993674,1328,183,324,0.241872,0.247561,0.0976644,0.315189
0,incompressible,0.49,drag,1.34,0.498232,0.241317,0.772623,0.993562,1328,183,324,0.243993,0.249712,0.0987251,0.317819
0,incompressible,0.49,drag,1.35,0.50195,0.243415,0.772536,0.99345,1328,183,324,0.246115,0.251864,0.0997885,0.32045
0,incompressible,0.49,drag,1.36,0.505668,0.245514,0.772448,0.993337,1328,183,324,0.248239,0.254018,0.100856,0.323082
0,incompressible,0.49,drag,1.37,0.509387,0.247616,0.772359,0.993223,1328,183,324,0.250364,0.256173,0.101925,0.325716
0,incompressible,0.49,drag,1.38,0.513105,0.24972,0.77227,0.993108,1328,183,324,0.252491,0.258329,0.102997,0.328349
0,incompressible,0.49,drag,1.39,0.516823,0.251825,0.77218,0.992992,1328,183,324,0.254619,0.260487,0.104073,0.330985
0,incompressible,0.49,drag,1.4,0.520541,0.253931,0.772089,0.992875,1328,183,324,0.256749,0.262646,0.105151,0.333621
0,incompressible,0.49,drag,1.41,0.524259,0.256038,0.771998,0.992758,1328,183,324,0.25888,0.264806,0.106232,0.336258
0,incompressible,0.49,drag,1.42,0.527977,0.258149,0.771906,0.99264,1328,183,324,0.261013,0.266968,0.107316,0.338894
0,incompressible,0.49,drag,1.43,0.531696,0.260259,0.771813,0.992521,1328,183,324,0.263146,0.26913,0.108403,0.341531
0,incompressible,0.49,drag,1.44,0.535414,0.262371,0.77172,0.992401,1328,183,324,0.265281,0.271294,0.109495,0.344168
0,incompressible,0.49,drag,1.45,0.539132,0.264486,0.771626,0.99228,1328,183,324,0.267418,0.273459,0.110588,0.346806
0,incompressible,0.49,drag,1.46,0.54285,0.266601,0.771531,0.992158,1328,183,324,0.269555,0.275626,0.111684,0.349447
0,incompressible,0.49,drag,1.47,0.546568,0.268719,0.771436,0.992036,1328,183,324,0.271695,0.277794,0.112782,0.35209
0,incompressible,0.49,drag,1.48,0.550286,0.270836,0.77134,0.991912,1328,183,324,0.273836,0.279963,0.113883,0.354732
0,incompressible,0.49,drag,1.49,0.554004,0.272955,0.771244,0.991788,1328,183,324,0.275977,0.282133,0.114987,0.357374
0,incompressible,0.49,drag,1.5,0.557723,0.275076,0.771146,0.991663,1328,183,324,0.278121,0.284305,0.116093,0.360019
0,incompressible,0.49,drag,1.51,0.561441,0.277199,0.771049,0.991538,1328,183,324,0.280265,0.286478,0.117203,0.362663
0,incompressible,0.49,drag,1.52,0.565159,0.279324,0.77095,0.991411,1328,183,324,0.282411,0.288652,0.118315,0.365309
0,incompressible,0.49,drag,1.53,0.568877,0.28145,0.770851,0.991284,1328,183,324,0.284558,0.290827,0.119429,0.367953
0,incompressible,0.49,drag,1.54,0.572595,0.283578,0.770751,0.991155,1328,183,324,0.286707,0.293003,0.120546,0.370599
0,incompressible,0.49,drag,1.55,0.576313,0.285707,0.770651,0.991026,1328,183,324,0.288856,0.29518,0.121666,0.373245
0,incompressible,0.49,drag,1.56,0.580031,0.287838,0.77055,0.990896,1328,183,324,0.291007,0.297359,0.122788,0.375893
0,incompressible,0.49,drag,1.57,0.58375,0.28997,0.770448,0.990766,1328,183,324,0.293159,0.299538,0.123913,0.378542
0,incompressible,0.49,drag,1.58,0.587468,0.292102,0.770346,0.990634,1328,183,324,0.295313,0.30172,0.125041,0.38119
0,incompressible,0.49,drag,1.59,0.591186,0.294237,0.770243,0.990502,1328,183,324,0.297468,0.303902,0.126172,0.383839
0,incompressible,0.49,drag,1.6,0.594904,0.296372,0.77014,0.990369,1328,183,324,0.299624,0.306085,0.127306,0.386489
0,incompressible,0.49,drag,1.61,0.598622,0.298508,0.770036,0.990235,1328,183,324,0.301781,0.30827,0.128441,0.389139
0,incompressible,0.49,drag,1.62,0.60234,0.300647,0.769931,0.9901,1328,183,324,0.303939,0.310455,0.129579,0.391792
0,incompressible,0.49,drag,1.63,0.606059,0.302786,0.769826,0.989965,1328,183,324,0.306099,0.312642,0.130719,0.394446
0,incompressible,0.49,drag,1.64,0.609777,0.304927,0.76972,0.989829,1328,183,324,0.30826,0.31483,0.131862,0.3971
0,incompressible,0.49,drag,1.65,0.613495,0.307069,0.769613,0.989692,1328,183,324,0.310421,0.317019,0.133008,0.399754
0,incompressible,0.49,drag,1.66,0.617213,0.309211,0.769506,0.989554,1328,183,324,0.312584,0.319208,0.134156,0.402408
0,incompressible,0.49,drag,1.67,0.620931,0.311356,0.769398,0.989415,1328,183,324,0.314749,0.3214,0.135307,0.405063
0,incompressible,0.49,drag,1.68,0.624649,0.313503,0.76929,0.989276,1328,183,324,0.316915,0.323592,0.13646,0.40772
0,incompressible,0.49,drag,1.69,0.628367,0.315652,0.769181,0.989136,1328,183,324,0.319082,0.325786,0.137615,0.410378
0,incompressible,0.49,drag,1.7,0.632086,0.317801,0.769072,0.988995,1328,183,324,0.32125,0.32798,0.138772,0.413036
0,incompressible,0.49,drag,1.71,0.635804,0.31995,0.768961,0.988853,1328,183,324,0.323419,0.330176,0.139932,0.415694
0,incompressible,0.49,drag,1.72,0.639522,0.322101,0.768851,0.988711,1328,183,324,0.325589,0.332373,0.141095,0.418354
0,incompressible,0.49,drag,1.73,0.64324,0.324254,0.768739,0.988568,1328,183,324,0.327761,0.33457,0.142258,0.421013
0,incompressible,0.49,drag,1.74,0.646958,0.326407,0.768627,0.988424,1328,183,324,0.329933,0.336769,0.143425,0.423672
0,incompressible,0.49,drag,1.75,0.650676,0.328563,0.768515,0.988279,1328,183,324,0.332107,0.338968,0.144594,0.426331
0,incompressible,0.49,drag,1.76,0.654395,0.33072,0.768402,0.988134,1328,183,324,0.334281,0.341169,0.145768,0.428994
0,incompressible,0.49,drag,1.77,0.658113,0.332878,0.768288,0.987988,1328,183,324,0.336457,0.343371,0.146942,0.431657
0,incompressible,0.49,drag,1.78,0.661831,0.335038,0.768174,0.987841,1328,183,324,0.338634,0.345574,0.148119,0.43432
0,incompressible,0.49,drag,1.79,0.665549,0.337198,0.768059,0.987693,1328,183,324,0.340812,0.347778,0.149298,0.436982
0,incompressible,0.49,drag,1.8,0.669267,0.339359,0.767944,0.987545,1328,183,324,0.342992,0.349983,0.150479,0.439645
0,incompressible,0.49,drag,1.81,0.672985,0.341522,0.767828,0.987396,1328,183,324,0.345172,0.352189,0.151662,0.442311
0,incompressible,0.49,drag,1.82,0.676703,0.343685,0.767711,0.987246,1328,183,324,0.347354,0.354396,0.152848,0.444978
0,incompressible,0.49,drag,1.83,0.680422,0.34585,0.767594,0.987095,1328,183,324,0.349536,0.356604,0.154036,0.447645
0,incompressible,0.49,drag,1.84,0.68414,0.348016,0.767477,0.986944,1328,183,324,0.35172,0.358814,0.155226,0.450311
0,incompressible,0.49,drag,1.85,0.687858,0.350184,0.767358,0.986792,1328,183,324,0.353905,0.361024,0.15642,0.452979
0,incompressible,0.49,drag,1.86,0.691576,0.352351,0.76724,0.986639,1328,183,324,0.356091,0.363235,0.157616,0.455646
0,incompressible,0.49,drag,1.87,0.695294,0.354521,0.76712,0.986486,1328,183,324,0.358278,0.365447,0.158814,0.458315
0,incompressible,0.49,drag,1.88,0.699012,0.356694,0.767,0.986331,1328,183,324,0.360465,0.36766,0.160013,0.460982
0,incompressible,0.49,drag,1.89,0.70273,0.358867,0.76688,0.986176,1328,183,324,0.362655,0.369874,0.161214,0.463653
0,incompressible,0.49,drag,1.9,0.706449,0.361041,0.766759,0.986021,1328,183,324,0.364844,0.372089,0.162417,0.466324
0,incompressible,0.49,drag,1.91,0.710167,0.363216,0.766637,0.985865,1328,183,324,0.367035,0.374305,0.163622,0.468995
0,incompressible,0.49,drag,1.92,0.713885,0.365392,0.766515,0.985707,1328,183,324,0.369228,0.376522,0.16483,0.471667
0,incompressible,0.49,drag,1.93,0.717603,0.367569,0.766392,0.98555,1328,183,324,0.371421,0.37874,0.166039,0.474339
0,incompressible,0.49,drag,1.94,0.721321,0.369746,0.766269,0.985391,1328,183,324,0.373615,0.380959,0.167252,0.477014
0,incompressible,0.49,drag,1.95,0.725039,0.371927,0.766145,0.985232,1328,183,324,0.37581,0.383179,0.168467,0.479688
0,incompressible,0.49,drag,1.96,0.728758,0.374106,0.766021,0.985072,1328,183,324,0.378006,0.3854,0.169683,0.482363
0,incompressible,0.49,drag,1.97,0.732476,0.376287,0.765897,0.984912,1328,183,324,0.380203,0.387622,0.170901,0.485038
0,incompressible,0.49,drag,1.98,0.736194,0.378469,0.765771,0.984751,1328,183,324,0.382402,0.389844,0.17212,0.487712
0,incompressible,0.49,drag,1.99,0.739912,0.380651,0.765645,0.984589,1328,183,324,0.3846,0.392068,0.173342,0.490386
0,incompressible,0.49,drag,2,0.74363,0.382835,0.765519,0.984426,1328,183,324,0.3868,0.394292,0.174566,0.493064
0,incompressible,0.49,drag,2.01,0.747348,0.385021,0.765392,0.984263,1328,183,324,0.389002,0.396518,0.175793,0.495743
0,incompressible,0.49,drag,2.02,0.751066,0.38721,0.765264,0.984099,1328,183,324,0.391204,0.398744,0.177021,0.498422
0,incompressible,0.49,drag,2.03,0.754785,0.389398,0.765136,0.983935,1328,183,324,0.393407,0.400972,0.178251,0.501099
0,incompressible,0.49,drag,2.04,0.758503,0.391587,0.765008,0.983769,1328,183,324,0.395611,0.4032,0.179485,0.503777
