Index: 446, X: 0.0348577, Y: -0.782971, Z: -0.25751
Index: 238, X: 0.0575944, Y: -1.15377, Z: 0.155926
Index: 241, X: 2.02406e-05, Y: -1.18584, Z: 0.266737
Index: 69, X: -0.112944, Y: -1.25293, Z: -0.130021
Index: 21, X: 0.342482, Y: -0.986643, Z: 0.00444317
Index: 447, X: 0.0508286, Y: -0.704038, Z: 0.173028
Index: 130, X: 0.223537, Y: -0.775945, Z: -0.256166
Index: 217, X: 0.0438713, Y: -1.04079, Z: -0.260625
Index: 448, X: 0.174515, Y: -0.695904, Z: -0.0204447
Index: 19, X: 0.117087, Y: -1.11985, Z: -0.260448
Index: 17, X: 0.114161, Y: -1.11874, Z: 0.267276
Index: 222, X: -0.183052, Y: -1.12972, Z: 0.128564
Index: 449, X: -0.168935, Y: -0.856425, Z: -0.261375
Index: 450, X: -0.283207, Y: -0.943136, Z: 0.128363
Index: 107, X: 0.178122, Y: -1.08222, Z: 0.139166
Index: 285, X: -0.159712, Y: -1.17208, Z: 0.207712
Index: 328, X: 0.0454513, Y: -0.921112, Z: 0.26478
Index: 68, X: -0.191741, Y: -1.11348, Z: 0.265375
Index: 451, X: -0.266325, Y: -0.972822, Z: 0.265246
Index: 310, X: -0.0355034, Y: -1.20747, Z: 0.178258
Index: 452, X: 0.180164, Y: -0.704083, Z: 0.260982
Index: 268, X: -0.153466, Y: -1.18329, Z: 0.265998
Index: 7, X: -0.114607, Y: -1.25183, Z: 0.266381
